id,kind,n,label,max_phi,mean_phi,n_reachable,edges,mediator_depends_both,strict_mediation,back_channel,parity_present,mediator_fn
3150,triad,3,"W=copyB,S=~W&C,C=OR",0.0,0.0,5,5,1,0,1,0,~W&C
3151,triad,3,"W=copyB,S=~W&C,C=TRUE",0.0,0.0,4,3,1,0,0,0,~W&C
3152,triad,3,"W=copyB,S=~W,C=FALSE",0.0,0.0,4,2,0,0,0,0,(none)
3153,triad,3,"W=copyB,S=~W,C=NOR",2.0,0.402506,6,4,0,0,1,0,(none)
3154,triad,3,"W=copyB,S=~W,C=W&~C",0.415037,0.138346,6,4,0,0,1,0,(none)
3155,triad,3,"W=copyB,S=~W,C=~C",2.0,2.0,8,3,0,0,1,0,(none)
3156,triad,3,"W=copyB,S=~W,C=~W&C",0.415037,0.138346,6,4,0,0,1,0,(none)
3157,triad,3,"W=copyB,S=~W,C=~W",0.0,0.0,4,3,0,0,0,0,(none)
3158,triad,3,"W=copyB,S=~W,C=XOR",2.0,2.0,8,4,0,0,1,1,(none)
3159,triad,3,"W=copyB,S=~W,C=NAND",2.0,0.402506,6,4,0,0,1,0,(none)
3160,triad,3,"W=copyB,S=~W,C=AND",2.0,0.402506,6,4,0,0,1,0,(none)
3161,triad,3,"W=copyB,S=~W,C=XNOR",2.0,2.0,8,4,0,0,1,1,(none)
3162,triad,3,"W=copyB,S=~W,C=copyA",0.0,0.0,4,3,0,0,0,0,(none)
3163,triad,3,"W=copyB,S=~W,C=A|~B",0.415037,0.138346,6,4,0,0,1,0,(none)
3164,triad,3,"W=copyB,S=~W,C=copyB",2.0,2.0,8,3,0,0,1,0,(none)
3165,triad,3,"W=copyB,S=~W,C=~A|B",0.415037,0.138346,6,4,0,0,1,0,(none)
3166,triad,3,"W=copyB,S=~W,C=OR",2.0,0.402506,6,4,0,0,1,0,(none)
3167,triad,3,"W=copyB,S=~W,C=TRUE",0.0,0.0,4,2,0,0,0,0,(none)
3168,triad,3,"W=copyB,S=XOR,C=FALSE",0.0,0.0,4,3,1,0,0,1,XOR
3169,triad,3,"W=copyB,S=XOR,C=NOR",2.0,0.610025,6,5,1,0,1,1,XOR
3170,triad,3,"W=copyB,S=XOR,C=W&~C",0.415037,0.345865,6,5,1,0,1,1,XOR
3171,triad,3,"W=copyB,S=XOR,C=~C",2.0,2.0,8,4,1,0,1,1,XOR
3172,triad,3,"W=copyB,S=XOR,C=~W&C",0.415037,0.345865,6,5,1,0,1,1,XOR
3173,triad,3,"W=copyB,S=XOR,C=~W",0.5,0.5,4,4,1,1,0,1,XOR
3174,triad,3,"W=copyB,S=XOR,C=XOR",2.0,2.0,8,5,1,0,1,1,XOR
3175,triad,3,"W=copyB,S=XOR,C=NAND",2.0,0.610025,6,5,1,0,1,1,XOR
3176,triad,3,"W=copyB,S=XOR,C=AND",2.0,0.610025,6,5,1,0,1,1,XOR
3177,triad,3,"W=copyB,S=XOR,C=XNOR",2.0,2.0,8,5,1,0,1,1,XOR
3178,triad,3,"W=copyB,S=XOR,C=copyA",0.5,0.5,4,4,1,1,0,1,XOR
3179,triad,3,"W=copyB,S=XOR,C=A|~B",0.415037,0.345865,6,5,1,0,1,1,XOR
3180,triad,3,"W=copyB,S=XOR,C=copyB",2.0,2.0,8,4,1,0,1,1,XOR
3181,triad,3,"W=copyB,S=XOR,C=~A|B",0.415037,0.345865,6,5,1,0,1,1,XOR
3182,triad,3,"W=copyB,S=XOR,C=OR",2.0,0.610025,6,5,1,0,1,1,XOR
3183,triad,3,"W=copyB,S=XOR,C=TRUE",0.0,0.0,4,3,1,0,0,1,XOR
3184,triad,3,"W=copyB,S=NAND,C=FALSE",0.0,0.0,4,3,1,0,0,0,NAND
3185,triad,3,"W=copyB,S=NAND,C=NOR",0.830075,0.166015,5,5,1,0,1,0,NAND
3186,triad,3,"W=copyB,S=NAND,C=W&~C",0.830075,0.166015,5,5,1,0,1,0,NAND
3187,triad,3,"W=copyB,S=NAND,C=~C",0.415037,0.138346,6,4,1,0,1,0,NAND
3188,triad,3,"W=copyB,S=NAND,C=~W&C",0.415037,0.083007,5,5,1,0,1,0,NAND
3189,triad,3,"W=copyB,S=NAND,C=~W",0.0,0.0,4,4,1,1,0,0,NAND
3190,triad,3,"W=copyB,S=NAND,C=XOR",0.415037,0.138346,6,5,1,0,1,1,NAND
3191,triad,3,"W=copyB,S=NAND,C=NAND",0.415037,0.083007,5,5,1,0,1,0,NAND
3192,triad,3,"W=copyB,S=NAND,C=AND",0.415037,0.166015,5,5,1,0,1,0,NAND
3193,triad,3,"W=copyB,S=NAND,C=XNOR",2.0,0.402506,6,5,1,0,1,1,NAND
3194,triad,3,"W=copyB,S=NAND,C=copyA",2.0,0.5,4,4,1,1,0,0,NAND
3195,triad,3,"W=copyB,S=NAND,C=A|~B",0.415037,0.083007,5,5,1,0,1,0,NAND
3196,triad,3,"W=copyB,S=NAND,C=copyB",2.0,0.402506,6,4,1,0,1,0,NAND
3197,triad,3,"W=copyB,S=NAND,C=~A|B",0.830075,0.249022,5,5,1,0,1,0,NAND
3198,triad,3,"W=copyB,S=NAND,C=OR",0.415037,0.083007,5,5,1,0,1,0,NAND
3199,triad,3,"W=copyB,S=NAND,C=TRUE",0.0,0.0,4,3,1,0,0,0,NAND
3200,triad,3,"W=copyB,S=AND,C=FALSE",0.0,0.0,4,3,1,0,0,0,AND
3201,triad,3,"W=copyB,S=AND,C=NOR",0.0,0.0,5,5,1,0,1,0,AND
3202,triad,3,"W=copyB,S=AND,C=W&~C",0.830075,0.166015,5,5,1,0,1,0,AND
3203,triad,3,"W=copyB,S=AND,C=~C",0.415037,0.138346,6,4,1,0,1,0,AND
3204,triad,3,"W=copyB,S=AND,C=~W&C",0.0,0.0,5,5,1,0,1,0,AND
3205,triad,3,"W=copyB,S=AND,C=~W",0.0,0.0,4,4,1,1,0,0,AND
3206,triad,3,"W=copyB,S=AND,C=XOR",0.415037,0.138346,6,5,1,0,1,1,AND
3207,triad,3,"W=copyB,S=AND,C=NAND",0.415037,0.083007,5,5,1,0,1,0,AND
3208,triad,3,"W=copyB,S=AND,C=AND",1.0,0.283007,5,5,1,0,1,0,AND
3209,triad,3,"W=copyB,S=AND,C=XNOR",2.0,0.402506,6,5,1,0,1,1,AND
3210,triad,3,"W=copyB,S=AND,C=copyA",2.0,0.5,4,4,1,1,0,0,AND
3211,triad,3,"W=copyB,S=AND,C=A|~B",0.415037,0.083007,5,5,1,0,1,0,AND
3212,triad,3,"W=copyB,S=AND,C=copyB",2.0,0.402506,6,4,1,0,1,0,AND
3213,triad,3,"W=copyB,S=AND,C=~A|B",0.830075,0.249022,5,5,1,0,1,0,AND
3214,triad,3,"W=copyB,S=AND,C=OR",0.415037,0.083007,5,5,1,0,1,0,AND
3215,triad,3,"W=copyB,S=AND,C=TRUE",0.0,0.0,4,3,1,0,0,0,AND
3216,triad,3,"W=copyB,S=XNOR,C=FALSE",0.0,0.0,4,3,1,0,0,1,XNOR
3217,triad,3,"W=copyB,S=XNOR,C=NOR",2.0,0.610025,6,5,1,0,1,1,XNOR
3218,triad,3,"W=copyB,S=XNOR,C=W&~C",0.415037,0.345865,6,5,1,0,1,1,XNOR
3219,triad,3,"W=copyB,S=XNOR,C=~C",2.0,2.0,8,4,1,0,1,1,XNOR
3220,triad,3,"W=copyB,S=XNOR,C=~W&C",0.415037,0.345865,6,5,1,0,1,1,XNOR
3221,triad,3,"W=copyB,S=XNOR,C=~W",0.5,0.5,4,4,1,1,0,1,XNOR
3222,triad,3,"W=copyB,S=XNOR,C=XOR",2.0,2.0,8,5,1,0,1,1,XNOR
3223,triad,3,"W=copyB,S=XNOR,C=NAND",2.0,0.610025,6,5,1,0,1,1,XNOR
3224,triad,3,"W=copyB,S=XNOR,C=AND",2.0,0.610025,6,5,1,0,1,1,XNOR
3225,triad,3,"W=copyB,S=XNOR,C=XNOR",2.0,2.0,8,5,1,0,1,1,XNOR
3226,triad,3,"W=copyB,S=XNOR,C=copyA",0.5,0.5,4,4,1,1,0,1,XNOR
3227,triad,3,"W=copyB,S=XNOR,C=A|~B",0.415037,0.345865,6,5,1,0,1,1,XNOR
3228,triad,3,"W=copyB,S=XNOR,C=copyB",2.0,2.0,8,4,1,0,1,1,XNOR
3229,triad,3,"W=copyB,S=XNOR,C=~A|B",0.415037,0.345865,6,5,1,0,1,1,XNOR
3230,triad,3,"W=copyB,S=XNOR,C=OR",2.0,0.610025,6,5,1,0,1,1,XNOR
3231,triad,3,"W=copyB,S=XNOR,C=TRUE",0.0,0.0,4,3,1,0,0,1,XNOR
3232,triad,3,"W=copyB,S=copyA,C=FALSE",0.0,0.0,4,2,0,0,0,0,(none)
3233,triad,3,"W=copyB,S=copyA,C=NOR",2.0,0.402506,6,4,0,0,1,0,(none)
3234,triad,3,"W=copyB,S=copyA,C=W&~C",0.415037,0.138346,6,4,0,0,1,0,(none)
3235,triad,3,"W=copyB,S=copyA,C=~C",2.0,2.0,8,3,0,0,1,0,(none)
3236,triad,3,"W=copyB,S=copyA,C=~W&C",0.415037,0.138346,6,4,0,0,1,0,(none)
3237,triad,3,"W=copyB,S=copyA,C=~W",0.0,0.0,4,3,0,0,0,0,(none)
3238,triad,3,"W=copyB,S=copyA,C=XOR",2.0,2.0,8,4,0,0,1,1,(none)
3239,triad,3,"W=copyB,S=copyA,C=NAND",2.0,0.402506,6,4,0,0,1,0,(none)
3240,triad,3,"W=copyB,S=copyA,C=AND",2.0,0.402506,6,4,0,0,1,0,(none)
3241,triad,3,"W=copyB,S=copyA,C=XNOR",2.0,2.0,8,4,0,0,1,1,(none)
3242,triad,3,"W=copyB,S=copyA,C=copyA",0.0,0.0,4,3,0,0,0,0,(none)
3243,triad,3,"W=copyB,S=copyA,C=A|~B",0.415037,0.138346,6,4,0,0,1,0,(none)
3244,triad,3,"W=copyB,S=copyA,C=copyB",2.0,2.0,8,3,0,0,1,0,(none)
3245,triad,3,"W=copyB,S=copyA,C=~A|B",0.415037,0.138346,6,4,0,0,1,0,(none)
3246,triad,3,"W=copyB,S=copyA,C=OR",2.0,0.402506,6,4,0,0,1,0,(none)
3247,triad,3,"W=copyB,S=copyA,C=TRUE",0.0,0.0,4,2,0,0,0,0,(none)
3248,triad,3,"W=copyB,S=A|~B,C=FALSE",0.0,0.0,4,3,1,0,0,0,A|~B
3249,triad,3,"W=copyB,S=A|~B,C=NOR",0.415037,0.083007,5,5,1,0,1,0,A|~B
3250,triad,3,"W=copyB,S=A|~B,C=W&~C",0.830075,0.249022,5,5,1,0,1,0,A|~B
3251,triad,3,"W=copyB,S=A|~B,C=~C",2.0,0.402506,6,4,1,0,1,0,A|~B
3252,triad,3,"W=copyB,S=A|~B,C=~W&C",0.415037,0.083007,5,5,1,0,1,0,A|~B
3253,triad,3,"W=copyB,S=A|~B,C=~W",2.0,0.5,4,4,1,1,0,0,A|~B
3254,triad,3,"W=copyB,S=A|~B,C=XOR",2.0,0.402506,6,5,1,0,1,1,A|~B
3255,triad,3,"W=copyB,S=A|~B,C=NAND",0.415037,0.166015,5,5,1,0,1,0,A|~B
3256,triad,3,"W=copyB,S=A|~B,C=AND",0.415037,0.083007,5,5,1,0,1,0,A|~B
3257,triad,3,"W=copyB,S=A|~B,C=XNOR",0.415037,0.138346,6,5,1,0,1,1,A|~B
3258,triad,3,"W=copyB,S=A|~B,C=copyA",0.0,0.0,4,4,1,1,0,0,A|~B
3259,triad,3,"W=copyB,S=A|~B,C=A|~B",0.415037,0.083007,5,5,1,0,1,0,A|~B
3260,triad,3,"W=copyB,S=A|~B,C=copyB",0.415037,0.138346,6,4,1,0,1,0,A|~B
3261,triad,3,"W=copyB,S=A|~B,C=~A|B",0.830075,0.166015,5,5,1,0,1,0,A|~B
3262,triad,3,"W=copyB,S=A|~B,C=OR",0.830075,0.166015,5,5,1,0,1,0,A|~B
3263,triad,3,"W=copyB,S=A|~B,C=TRUE",0.0,0.0,4,3,1,0,0,0,A|~B
3264,triad,3,"W=copyB,S=copyB,C=FALSE",0.0,0.0,4,2,0,0,0,0,(none)
3265,triad,3,"W=copyB,S=copyB,C=NOR",0.0,0.0,4,4,0,0,1,0,(none)
3266,triad,3,"W=copyB,S=copyB,C=W&~C",0.0,0.0,4,4,0,0,1,0,(none)
3267,triad,3,"W=copyB,S=copyB,C=~C",0.0,0.0,4,3,0,0,1,0,(none)
3268,triad,3,"W=copyB,S=copyB,C=~W&C",0.0,0.0,4,4,0,0,1,0,(none)
3269,triad,3,"W=copyB,S=copyB,C=~W",0.0,0.0,4,3,0,0,0,0,(none)
3270,triad,3,"W=copyB,S=copyB,C=XOR",0.0,0.0,4,4,0,0,1,1,(none)
3271,triad,3,"W=copyB,S=copyB,C=NAND",0.0,0.0,4,4,0,0,1,0,(none)
3272,triad,3,"W=copyB,S=copyB,C=AND",0.0,0.0,4,4,0,0,1,0,(none)
3273,triad,3,"W=copyB,S=copyB,C=XNOR",0.0,0.0,4,4,0,0,1,1,(none)
3274,triad,3,"W=copyB,S=copyB,C=copyA",0.0,0.0,4,3,0,0,0,0,(none)
3275,triad,3,"W=copyB,S=copyB,C=A|~B",0.0,0.0,4,4,0,0,1,0,(none)
3276,triad,3,"W=copyB,S=copyB,C=copyB",0.0,0.0,4,3,0,0,1,0,(none)
3277,triad,3,"W=copyB,S=copyB,C=~A|B",0.0,0.0,4,4,0,0,1,0,(none)
3278,triad,3,"W=copyB,S=copyB,C=OR",0.0,0.0,4,4,0,0,1,0,(none)
3279,triad,3,"W=copyB,S=copyB,C=TRUE",0.0,0.0,4,2,0,0,0,0,(none)
3280,triad,3,"W=copyB,S=~A|B,C=FALSE",0.0,0.0,4,3,1,0,0,0,~A|B
3281,triad,3,"W=copyB,S=~A|B,C=NOR",1.0,0.283007,5,5,1,0,1,0,~A|B
3282,triad,3,"W=copyB,S=~A|B,C=W&~C",0.0,0.0,5,5,1,0,1,0,~A|B
3283,triad,3,"W=copyB,S=~A|B,C=~C",2.0,0.402506,6,4,1,0,1,0,~A|B
3284,triad,3,"W=copyB,S=~A|B,C=~W&C",0.830075,0.166015,5,5,1,0,1,0,~A|B
3285,triad,3,"W=copyB,S=~A|B,C=~W",2.0,0.5,4,4,1,1,0,0,~A|B
3286,triad,3,"W=copyB,S=~A|B,C=XOR",0.415037,0.138346,6,5,1,0,1,1,~A|B
3287,triad,3,"W=copyB,S=~A|B,C=NAND",0.415037,0.083007,5,5,1,0,1,0,~A|B
3288,triad,3,"W=copyB,S=~A|B,C=AND",0.0,0.0,5,5,1,0,1,0,~A|B
3289,triad,3,"W=copyB,S=~A|B,C=XNOR",2.0,0.402506,6,5,1,0,1,1,~A|B
3290,triad,3,"W=copyB,S=~A|B,C=copyA",0.0,0.0,4,4,1,1,0,0,~A|B
3291,triad,3,"W=copyB,S=~A|B,C=A|~B",0.830075,0.249022,5,5,1,0,1,0,~A|B
3292,triad,3,"W=copyB,S=~A|B,C=copyB",0.415037,0.138346,6,4,1,0,1,0,~A|B
3293,triad,3,"W=copyB,S=~A|B,C=~A|B",0.415037,0.083007,5,5,1,0,1,0,~A|B
3294,triad,3,"W=copyB,S=~A|B,C=OR",0.415037,0.083007,5,5,1,0,1,0,~A|B
3295,triad,3,"W=copyB,S=~A|B,C=TRUE",0.0,0.0,4,3,1,0,0,0,~A|B
3296,triad,3,"W=copyB,S=OR,C=FALSE",0.0,0.0,4,3,1,0,0,0,OR
3297,triad,3,"W=copyB,S=OR,C=NOR",0.415037,0.083007,5,5,1,0,1,0,OR
3298,triad,3,"W=copyB,S=OR,C=W&~C",0.415037,0.083007,5,5,1,0,1,0,OR
3299,triad,3,"W=copyB,S=OR,C=~C",0.415037,0.138346,6,4,1,0,1,0,OR
3300,triad,3,"W=copyB,S=OR,C=~W&C",0.830075,0.249022,5,5,1,0,1,0,OR
3301,triad,3,"W=copyB,S=OR,C=~W",0.0,0.0,4,4,1,1,0,0,OR
3302,triad,3,"W=copyB,S=OR,C=XOR",2.0,0.402506,6,5,1,0,1,1,OR
3303,triad,3,"W=copyB,S=OR,C=NAND",0.0,0.0,5,5,1,0,1,0,OR
3304,triad,3,"W=copyB,S=OR,C=AND",0.415037,0.083007,5,5,1,0,1,0,OR
3305,triad,3,"W=copyB,S=OR,C=XNOR",0.415037,0.138346,6,5,1,0,1,1,OR
3306,triad,3,"W=copyB,S=OR,C=copyA",2.0,0.5,4,4,1,1,0,0,OR
3307,triad,3,"W=copyB,S=OR,C=A|~B",0.830075,0.166015,5,5,1,0,1,0,OR
3308,triad,3,"W=copyB,S=OR,C=copyB",2.0,0.402506,6,4,1,0,1,0,OR
3309,triad,3,"W=copyB,S=OR,C=~A|B",0.0,0.0,5,5,1,0,1,0,OR
3310,triad,3,"W=copyB,S=OR,C=OR",1.0,0.283007,5,5,1,0,1,0,OR
3311,triad,3,"W=copyB,S=OR,C=TRUE",0.0,0.0,4,3,1,0,0,0,OR
3312,triad,3,"W=copyB,S=TRUE,C=FALSE",0.0,0.0,2,1,0,0,0,0,(none)
3313,triad,3,"W=copyB,S=TRUE,C=NOR",0.0,0.0,3,3,0,0,1,0,(none)
3314,triad,3,"W=copyB,S=TRUE,C=W&~C",0.0,0.0,3,3,0,0,1,0,(none)
3315,triad,3,"W=copyB,S=TRUE,C=~C",0.0,0.0,4,2,0,0,1,0,(none)
3316,triad,3,"W=copyB,S=TRUE,C=~W&C",0.0,0.0,3,3,0,0,1,0,(none)
3317,triad,3,"W=copyB,S=TRUE,C=~W",0.0,0.0,2,2,0,0,0,0,(none)
3318,triad,3,"W=copyB,S=TRUE,C=XOR",0.0,0.0,4,3,0,0,1,1,(none)
3319,triad,3,"W=copyB,S=TRUE,C=NAND",0.0,0.0,3,3,0,0,1,0,(none)
3320,triad,3,"W=copyB,S=TRUE,C=AND",0.0,0.0,3,3,0,0,1,0,(none)
3321,triad,3,"W=copyB,S=TRUE,C=XNOR",0.0,0.0,4,3,0,0,1,1,(none)
3322,triad,3,"W=copyB,S=TRUE,C=copyA",0.0,0.0,2,2,0,0,0,0,(none)
3323,triad,3,"W=copyB,S=TRUE,C=A|~B",0.0,0.0,3,3,0,0,1,0,(none)
3324,triad,3,"W=copyB,S=TRUE,C=copyB",0.0,0.0,4,2,0,0,1,0,(none)
3325,triad,3,"W=copyB,S=TRUE,C=~A|B",0.0,0.0,3,3,0,0,1,0,(none)
3326,triad,3,"W=copyB,S=TRUE,C=OR",0.0,0.0,3,3,0,0,1,0,(none)
3327,triad,3,"W=copyB,S=TRUE,C=TRUE",0.0,0.0,2,1,0,0,0,0,(none)
3328,triad,3,"W=~A|B,S=FALSE,C=FALSE",0.0,0.0,2,2,0,0,1,0,(none)
3329,triad,3,"W=~A|B,S=FALSE,C=NOR",0.0,0.0,4,4,0,0,1,0,(none)
3330,triad,3,"W=~A|B,S=FALSE,C=W&~C",0.0,0.0,3,4,0,0,1,0,(none)
3331,triad,3,"W=~A|B,S=FALSE,C=~C",0.0,0.0,4,3,0,0,1,0,(none)
3332,triad,3,"W=~A|B,S=FALSE,C=~W&C",0.0,0.0,4,4,0,0,1,0,(none)
3333,triad,3,"W=~A|B,S=FALSE,C=~W",0.0,0.0,3,3,0,0,1,0,(none)
3334,triad,3,"W=~A|B,S=FALSE,C=XOR",0.0,0.0,4,4,0,0,1,1,(none)
3335,triad,3,"W=~A|B,S=FALSE,C=NAND",0.0,0.0,3,4,0,0,1,0,(none)
3336,triad,3,"W=~A|B,S=FALSE,C=AND",0.0,0.0,3,4,0,0,1,0,(none)
3337,triad,3,"W=~A|B,S=FALSE,C=XNOR",0.0,0.0,4,4,0,0,1,1,(none)
3338,triad,3,"W=~A|B,S=FALSE,C=copyA",0.0,0.0,3,3,0,0,1,0,(none)
3339,triad,3,"W=~A|B,S=FALSE,C=A|~B",0.0,0.0,4,4,0,0,1,0,(none)
3340,triad,3,"W=~A|B,S=FALSE,C=copyB",0.0,0.0,4,3,0,0,1,0,(none)
3341,triad,3,"W=~A|B,S=FALSE,C=~A|B",0.0,0.0,3,4,0,0,1,0,(none)
3342,triad,3,"W=~A|B,S=FALSE,C=OR",0.0,0.0,4,4,0,0,1,0,(none)
3343,triad,3,"W=~A|B,S=FALSE,C=TRUE",0.0,0.0,2,2,0,0,1,0,(none)
3344,triad,3,"W=~A|B,S=NOR,C=FALSE",0.0,0.0,3,4,1,0,1,0,NOR
3345,triad,3,"W=~A|B,S=NOR,C=NOR",0.830075,0.249022,5,6,1,0,1,0,NOR
3346,triad,3,"W=~A|B,S=NOR,C=W&~C",0.0,0.0,5,6,1,0,1,0,NOR
3347,triad,3,"W=~A|B,S=NOR,C=~C",0.830075,0.249022,5,5,1,0,1,0,NOR
3348,triad,3,"W=~A|B,S=NOR,C=~W&C",0.830075,0.33203,5,6,1,0,1,0,NOR
3349,triad,3,"W=~A|B,S=NOR,C=~W",0.0,0.0,5,5,1,0,1,0,NOR
3350,triad,3,"W=~A|B,S=NOR,C=XOR",0.415037,0.207519,6,6,1,0,1,1,NOR
3351,triad,3,"W=~A|B,S=NOR,C=NAND",0.0,0.0,4,6,1,0,1,0,NOR
3352,triad,3,"W=~A|B,S=NOR,C=AND",0.415037,0.103759,4,6,1,0,1,0,NOR
3353,triad,3,"W=~A|B,S=NOR,C=XNOR",0.415037,0.207519,6,6,1,0,1,1,NOR
3354,triad,3,"W=~A|B,S=NOR,C=copyA",0.830075,0.166015,5,5,1,0,1,0,NOR
3355,triad,3,"W=~A|B,S=NOR,C=A|~B",0.830075,0.33203,5,6,1,0,1,0,NOR
3356,triad,3,"W=~A|B,S=NOR,C=copyB",0.415037,0.083007,5,5,1,0,1,0,NOR
3357,triad,3,"W=~A|B,S=NOR,C=~A|B",0.0,0.0,5,6,1,0,1,0,NOR
3358,triad,3,"W=~A|B,S=NOR,C=OR",0.830075,0.249022,5,6,1,0,1,0,NOR
3359,triad,3,"W=~A|B,S=NOR,C=TRUE",0.0,0.0,3,4,1,0,1,0,NOR
3360,triad,3,"W=~A|B,S=W&~C,C=FALSE",0.0,0.0,4,4,1,0,1,0,W&~C
3361,triad,3,"W=~A|B,S=W&~C,C=NOR",0.830075,0.498045,5,6,1,0,1,0,W&~C
3362,triad,3,"W=~A|B,S=W&~C,C=W&~C",0.830075,0.33203,5,6,1,0,1,0,W&~C
3363,triad,3,"W=~A|B,S=W&~C,C=~C",0.415037,0.083007,5,5,1,0,1,0,W&~C
3364,triad,3,"W=~A|B,S=W&~C,C=~W&C",0.830075,0.249022,5,6,1,0,1,0,W&~C
3365,triad,3,"W=~A|B,S=W&~C,C=~W",0.415037,0.166015,5,5,1,0,1,0,W&~C
3366,triad,3,"W=~A|B,S=W&~C,C=XOR",0.830075,0.387368,5,6,1,0,1,1,W&~C
3367,triad,3,"W=~A|B,S=W&~C,C=NAND",0.830075,0.33203,5,6,1,0,1,0,W&~C
3368,triad,3,"W=~A|B,S=W&~C,C=AND",0.0,0.0,5,6,1,0,1,0,W&~C
3369,triad,3,"W=~A|B,S=W&~C,C=XNOR",0.830075,0.387368,5,6,1,0,1,1,W&~C
3370,triad,3,"W=~A|B,S=W&~C,C=copyA",0.0,0.0,5,5,1,0,1,0,W&~C
3371,triad,3,"W=~A|B,S=W&~C,C=A|~B",0.830075,0.33203,5,6,1,0,1,0,W&~C
3372,triad,3,"W=~A|B,S=W&~C,C=copyB",0.415037,0.083007,5,5,1,0,1,0,W&~C
3373,triad,3,"W=~A|B,S=W&~C,C=~A|B",0.830075,0.249022,5,6,1,0,1,0,W&~C
3374,triad,3,"W=~A|B,S=W&~C,C=OR",0.830075,0.166015,5,6,1,0,1,0,W&~C
3375,triad,3,"W=~A|B,S=W&~C,C=TRUE",0.0,0.0,4,4,1,0,1,0,W&~C
3376,triad,3,"W=~A|B,S=~C,C=FALSE",0.0,0.0,4,3,0,0,1,0,(none)
3377,triad,3,"W=~A|B,S=~C,C=NOR",0.415037,0.083007,5,5,0,0,1,0,(none)
3378,triad,3,"W=~A|B,S=~C,C=W&~C",0.830075,0.166015,5,5,0,0,1,0,(none)
3379,triad,3,"W=~A|B,S=~C,C=~C",0.0,0.0,4,4,0,0,1,0,(none)
3380,triad,3,"W=~A|B,S=~C,C=~W&C",0.415037,0.166015,5,5,0,0,1,0,(none)
3381,triad,3,"W=~A|B,S=~C,C=~W",2.0,0.402506,6,4,0,0,1,0,(none)
3382,triad,3,"W=~A|B,S=~C,C=XOR",2.0,0.402506,6,5,0,0,1,1,(none)
3383,triad,3,"W=~A|B,S=~C,C=NAND",0.830075,0.249022,5,5,0,0,1,0,(none)
3384,triad,3,"W=~A|B,S=~C,C=AND",0.830075,0.166015,5,5,0,0,1,0,(none)
3385,triad,3,"W=~A|B,S=~C,C=XNOR",0.415037,0.138346,6,5,0,0,1,1,(none)
3386,triad,3,"W=~A|B,S=~C,C=copyA",0.415037,0.138346,6,4,0,0,1,0,(none)
3387,triad,3,"W=~A|B,S=~C,C=A|~B",0.415037,0.083007,5,5,0,0,1,0,(none)
3388,triad,3,"W=~A|B,S=~C,C=copyB",2.0,0.5,4,4,0,0,1,0,(none)
3389,triad,3,"W=~A|B,S=~C,C=~A|B",0.415037,0.083007,5,5,0,0,1,0,(none)
3390,triad,3,"W=~A|B,S=~C,C=OR",0.415037,0.083007,5,5,0,0,1,0,(none)
3391,triad,3,"W=~A|B,S=~C,C=TRUE",0.0,0.0,4,3,0,0,1,0,(none)
3392,triad,3,"W=~A|B,S=~W&C,C=FALSE",0.0,0.0,3,4,1,0,1,0,~W&C
3393,triad,3,"W=~A|B,S=~W&C,C=NOR",0.830075,0.415037,5,6,1,0,1,0,~W&C
3394,triad,3,"W=~A|B,S=~W&C,C=W&~C",0.0,0.0,4,6,1,0,1,0,~W&C
3395,triad,3,"W=~A|B,S=~W&C,C=~C",0.415037,0.083007,5,5,1,0,1,0,~W&C
3396,triad,3,"W=~A|B,S=~W&C,C=~W&C",0.830075,0.33203,5,6,1,0,1,0,~W&C
3397,triad,3,"W=~A|B,S=~W&C,C=~W",0.415037,0.083007,5,5,1,0,1,0,~W&C
3398,triad,3,"W=~A|B,S=~W&C,C=XOR",0.830075,0.48421,6,6,1,0,1,1,~W&C
3399,triad,3,"W=~A|B,S=~W&C,C=NAND",0.830075,0.415037,5,6,1,0,1,0,~W&C
3400,triad,3,"W=~A|B,S=~W&C,C=AND",0.830075,0.33203,5,6,1,0,1,0,~W&C
3401,triad,3,"W=~A|B,S=~W&C,C=XNOR",0.830075,0.48421,6,6,1,0,1,1,~W&C
3402,triad,3,"W=~A|B,S=~W&C,C=copyA",0.830075,0.249022,5,5,1,0,1,0,~W&C
3403,triad,3,"W=~A|B,S=~W&C,C=A|~B",0.830075,0.33203,5,6,1,0,1,0,~W&C
3404,triad,3,"W=~A|B,S=~W&C,C=copyB",0.830075,0.249022,5,5,1,0,1,0,~W&C
3405,triad,3,"W=~A|B,S=~W&C,C=~A|B",0.0,0.0,4,6,1,0,1,0,~W&C
3406,triad,3,"W=~A|B,S=~W&C,C=OR",0.830075,0.33203,5,6,1,0,1,0,~W&C
3407,triad,3,"W=~A|B,S=~W&C,C=TRUE",0.0,0.0,3,4,1,0,1,0,~W&C
3408,triad,3,"W=~A|B,S=~W,C=FALSE",0.0,0.0,3,3,0,0,1,0,(none)
3409,triad,3,"W=~A|B,S=~W,C=NOR",1.0,0.283007,5,5,0,0,1,0,(none)
3410,triad,3,"W=~A|B,S=~W,C=W&~C",0.830075,0.166015,5,5,0,0,1,0,(none)
3411,triad,3,"W=~A|B,S=~W,C=~C",2.0,0.402506,6,4,0,0,1,0,(none)
3412,triad,3,"W=~A|B,S=~W,C=~W&C",0.415037,0.083007,5,5,0,0,1,0,(none)
3413,triad,3,"W=~A|B,S=~W,C=~W",0.0,0.0,4,4,0,0,1,0,(none)
