n_edges,n_bidir,strongly_connected,syn_sum,syn_min,syn_max,n_fixed,n_reachable,invertible,max_period,triadic,idx,struct_fragility,dyn_fragility,syn_fragility,n_parity,n_affine,n_both_dep,mean_balance
7.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,6.0,1,822,0.625,0.9375,1.0,1,2,3,0.25
8.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,3.0,1,823,0.5625,0.9375,1.0,1,1,4,0.375
3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,824,0.9375,0.875,1.0,0,3,1,0.625
6.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,5.0,0,825,0.6875,0.875,1.0,1,3,2,0.125
6.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,4.0,1,826,0.6875,0.9375,1.0,1,3,2,0.125
4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,827,0.875,0.625,1.0,0,2,2,0.75
8.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,3.0,1,828,0.5625,0.6875,1.0,1,1,4,0.375
6.0,3.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,3.0,0,829,0.875,1.0,1.0,0,2,2,0.25
8.0,4.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0,830,0.75,0.75,1.0,0,0,4,0.5
8.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,2.0,1,831,0.5625,0.9375,1.0,1,1,4,0.375
8.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0,832,0.75,0.9375,1.0,0,0,4,0.5
3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,833,0.9375,0.8125,1.0,0,3,1,0.625
2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0,834,0.9375,0.8125,1.0,0,3,1,0.875
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,835,0.875,0.625,1.0,0,2,2,0.25
4.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,836,0.875,0.75,1.0,0,2,2,0.75
5.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,5.0,0,837,0.6875,0.8125,1.0,1,3,2,0.375
2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0,838,1.0,0.75,1.0,0,4,0,0.5
6.0,4.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,6.0,1,839,0.6875,0.9375,1.0,1,3,2,0.125
8.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,1.0,1,840,0.5625,0.875,1.0,1,1,4,0.375
7.0,4.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,4.0,1,841,0.8125,0.8125,1.0,0,1,3,0.375
7.0,4.0,1.0,3.0,0.0,1.0,2.0,8.0,0.0,1.0,0,842,0.8125,0.9375,1.0,0,1,3,0.375
6.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,2.0,0,843,0.875,1.0,1.0,0,2,2,0.25
5.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,6.0,0,844,0.875,0.75,1.0,0,2,2,0.5
7.0,4.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,4.0,1,845,0.625,0.9375,1.0,1,2,3,0.25
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,846,0.875,0.8125,1.0,0,2,2,0.5
6.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,0,847,0.8125,0.625,1.0,0,1,3,0.625
7.0,3.0,0.0,3.0,0.0,1.0,1.0,7.0,0.0,2.0,0,848,0.8125,0.8125,1.0,0,1,3,0.375
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,849,0.875,0.6875,1.0,0,2,2,0.25
6.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,850,0.8125,0.75,1.0,0,1,3,0.625
5.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,851,0.875,0.75,1.0,0,2,2,0.5
6.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0,852,0.25,0.875,1.0,3,4,3,0.25
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,0,853,0.875,0.75,1.0,0,2,2,0.25
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,854,0.875,0.5625,1.0,0,2,2,0.25
4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,855,0.875,0.8125,1.0,0,2,2,0.75
3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,856,0.9375,0.75,1.0,0,3,1,0.625
6.0,4.0,1.0,2.0,0.0,1.0,0.0,9.0,0.0,6.0,0,857,0.875,1.0,1.0,0,2,2,0.25
7.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,3.0,0,858,0.4375,1.0,1.0,2,3,3,0.125
4.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,859,0.75,0.875,1.0,1,4,1,0.25
7.0,4.0,1.0,3.0,0.0,1.0,0.0,8.0,0.0,4.0,0,860,0.8125,1.0,1.0,0,1,3,0.375
8.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0,861,0.75,0.875,1.0,0,0,4,0.5
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,3.0,1,862,0.625,0.875,1.0,1,2,3,0.25
4.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,0,863,0.9375,0.9375,1.0,0,3,1,0.375
7.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,4.0,1,864,0.625,0.8125,1.0,1,2,3,0.25
8.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0,865,0.75,0.875,1.0,0,0,4,0.5
5.0,3.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,3.0,0,866,0.875,0.9375,1.0,0,2,2,0.5
7.0,4.0,1.0,3.0,0.0,1.0,2.0,9.0,0.0,1.0,1,867,0.8125,0.875,1.0,0,1,3,0.375
8.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,1.0,1,868,0.5625,0.9375,1.0,1,1,4,0.375
4.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,869,0.9375,0.9375,1.0,0,3,1,0.375
3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,870,0.9375,0.6875,1.0,0,3,1,0.625
7.0,4.0,1.0,2.0,0.0,1.0,2.0,10.0,0.0,3.0,1,871,0.625,0.9375,1.0,1,2,3,0.25
6.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,872,0.8125,0.75,1.0,0,1,3,0.625
8.0,4.0,1.0,4.0,1.0,1.0,0.0,7.0,0.0,4.0,0,873,0.75,0.875,1.0,0,0,4,0.5
8.0,4.0,1.0,4.0,1.0,1.0,0.0,8.0,0.0,4.0,1,874,0.75,0.875,1.0,0,0,4,0.5
7.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,3.0,0,875,0.8125,0.8125,1.0,0,1,3,0.375
5.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0,876,0.5,1.0,1.0,2,4,2,0.25
1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,877,1.0,0.75,1.0,0,4,0,0.75
7.0,4.0,1.0,3.0,0.0,1.0,2.0,7.0,0.0,1.0,1,878,0.8125,0.9375,1.0,0,1,3,0.375
5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0,879,0.75,1.0,1.0,1,4,1,0.0
5.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,880,0.875,0.625,1.0,0,2,2,0.5
2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0,881,1.0,0.75,1.0,0,4,0,0.5
5.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0,882,0.6875,0.875,1.0,1,3,2,0.375
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,0,883,0.875,0.75,1.0,0,2,2,0.5
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,884,0.625,0.75,1.0,1,2,3,0.5
4.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,885,0.9375,0.875,1.0,0,3,1,0.375
7.0,4.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,1.0,0,886,0.8125,0.5625,1.0,0,1,3,0.375
7.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,0,887,0.8125,0.9375,1.0,0,1,3,0.375
8.0,3.0,0.0,3.0,0.0,1.0,2.0,7.0,0.0,2.0,0,888,0.5625,0.75,1.0,1,1,4,0.375
5.0,2.0,0.0,2.0,0.0,1.0,2.0,5.0,0.0,2.0,0,889,0.875,1.0,1.0,0,2,2,0.5
4.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,890,0.9375,0.5625,1.0,0,3,1,0.375
8.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,4.0,1,891,0.375,1.0,1.0,2,2,4,0.25
6.0,4.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,0,892,0.875,0.8125,1.0,0,2,2,0.25
4.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,893,0.9375,0.875,1.0,0,3,1,0.375
5.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0,894,0.9375,0.6875,1.0,0,3,1,0.125
4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,895,0.875,0.8125,1.0,0,2,2,0.75
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,896,0.875,0.875,1.0,0,2,2,0.5
8.0,4.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,3.0,0,897,0.75,0.8125,1.0,0,0,4,0.5
8.0,4.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,2.0,1,898,0.5625,0.9375,1.0,1,1,4,0.375
6.0,3.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,2.0,0,899,0.875,0.75,1.0,0,2,2,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,1,900,0.8125,0.9375,1.0,0,1,3,0.375
4.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.0,0,901,0.9375,0.5625,1.0,0,3,1,0.375
8.0,4.0,1.0,2.0,0.0,1.0,3.0,10.0,0.0,2.0,1,902,0.375,0.9375,1.0,2,2,4,0.25
6.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,903,0.8125,0.9375,1.0,0,1,3,0.625
6.0,2.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,4.0,0,904,0.8125,0.625,1.0,0,1,3,0.625
6.0,4.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,3.0,1,905,0.875,0.8125,1.0,0,2,2,0.25
6.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,5.0,1,906,0.875,0.9375,1.0,0,2,2,0.25
6.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,907,0.625,0.625,1.0,1,2,3,0.5
6.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,3.0,0,908,0.6875,0.875,1.0,1,3,2,0.125
5.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,909,0.6875,0.875,1.0,1,3,2,0.375
2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0,910,0.9375,0.8125,1.0,0,3,1,0.875
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,911,0.875,0.8125,1.0,0,2,2,0.5
7.0,4.0,1.0,3.0,0.0,1.0,0.0,8.0,0.0,5.0,0,912,0.8125,0.9375,1.0,0,1,3,0.375
6.0,4.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,4.0,0,913,0.875,1.0,1.0,0,2,2,0.25
2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0,914,1.0,0.75,1.0,0,4,0,0.5
7.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,4.0,1,915,0.8125,0.8125,1.0,0,1,3,0.375
5.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,916,0.875,0.6875,1.0,0,2,2,0.5
5.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,917,0.9375,0.9375,1.0,0,3,1,0.125
4.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,918,0.9375,0.875,1.0,0,3,1,0.375
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,3.0,1,919,0.625,0.9375,1.0,1,2,3,0.25
7.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,3.0,0,920,0.4375,0.75,1.0,2,3,3,0.125
7.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,7.0,1,921,0.8125,1.0,1.0,0,1,3,0.375
5.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0,922,0.6875,0.875,1.0,1,3,2,0.375
7.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,5.0,0,923,0.625,1.0,1.0,1,2,3,0.25
4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,924,0.875,0.875,1.0,0,2,2,0.75
8.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0,925,0.75,0.875,1.0,0,0,4,0.5
7.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1,926,0.25,1.0,1.0,3,4,3,0.0
7.0,4.0,1.0,3.0,0.0,1.0,0.0,8.0,0.0,5.0,1,927,0.8125,1.0,1.0,0,1,3,0.375
6.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,4.0,1,928,0.875,0.9375,1.0,0,2,2,0.25
3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,929,1.0,0.875,1.0,0,4,0,0.25
7.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,0,930,0.4375,0.625,1.0,2,3,3,0.125
3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,931,0.9375,0.875,1.0,0,3,1,0.625
4.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0,932,0.9375,0.875,1.0,0,3,1,0.375
4.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,933,0.9375,0.875,1.0,0,3,1,0.375
6.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,934,0.8125,0.625,1.0,0,1,3,0.625
6.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,5.0,0,935,0.6875,1.0,1.0,1,3,2,0.125
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,936,0.875,0.8125,1.0,0,2,2,0.5
6.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,937,0.625,0.875,1.0,1,2,3,0.5
4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,938,0.875,0.8125,1.0,0,2,2,0.75
4.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,2.0,0,939,0.875,0.6875,1.0,0,2,2,0.75
5.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,940,0.9375,0.8125,1.0,0,3,1,0.125
6.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,2.0,0,941,0.625,0.8125,1.0,1,2,3,0.5
5.0,3.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,942,0.875,0.8125,1.0,0,2,2,0.5
5.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0,943,0.9375,0.5,1.0,0,3,1,0.125
6.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,944,0.8125,0.5625,1.0,0,1,3,0.625
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,945,0.625,0.875,1.0,1,2,3,0.5
6.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,946,0.8125,0.9375,1.0,0,1,3,0.625
8.0,4.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,1.0,1,947,0.5625,0.8125,1.0,1,1,4,0.375
5.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,3.0,1,948,0.9375,1.0,1.0,0,3,1,0.125
7.0,4.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0,0,949,0.4375,0.625,1.0,2,3,3,0.125
6.0,2.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,0,950,0.8125,0.875,1.0,0,1,3,0.625
5.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,5.0,0,951,0.6875,0.8125,1.0,1,3,2,0.375
8.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,3.0,1,952,0.5625,0.9375,1.0,1,1,4,0.375
3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,953,0.9375,0.75,1.0,0,3,1,0.625
8.0,4.0,1.0,4.0,1.0,1.0,1.0,6.0,0.0,1.0,0,954,0.75,0.75,1.0,0,0,4,0.5
6.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,0,955,0.625,0.9375,1.0,1,2,3,0.5
3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0,956,0.75,0.75,1.0,1,4,1,0.5
6.0,4.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,3.0,1,957,0.875,0.75,1.0,0,2,2,0.25
5.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,2.0,0,958,0.875,0.8125,1.0,0,2,2,0.5
7.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,7.0,1,959,0.8125,1.0,1.0,0,1,3,0.375
7.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,2.0,1,960,0.4375,1.0,1.0,2,3,3,0.125
7.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,3.0,0,961,0.8125,0.9375,1.0,0,1,3,0.375
7.0,4.0,1.0,2.0,0.0,1.0,0.0,9.0,0.0,9.0,1,962,0.625,1.0,1.0,1,2,3,0.25
7.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,5.0,1,963,0.625,0.9375,1.0,1,2,3,0.25
5.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,964,0.5,0.875,1.0,2,4,2,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,1.0,0,965,0.8125,0.9375,1.0,0,1,3,0.375
5.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,966,0.875,0.75,1.0,0,2,2,0.5
6.0,4.0,1.0,2.0,0.0,1.0,2.0,9.0,0.0,2.0,0,967,0.875,1.0,1.0,0,2,2,0.25
5.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,3.0,0,968,0.9375,0.6875,1.0,0,3,1,0.125
8.0,4.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,2.0,0,969,0.75,0.9375,1.0,0,0,4,0.5
5.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0,970,0.75,0.625,1.0,1,4,1,0.0
8.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,6.0,1,971,0.375,0.875,1.0,2,2,4,0.25
6.0,4.0,1.0,2.0,0.0,1.0,1.0,8.0,0.0,3.0,0,972,0.875,0.9375,1.0,0,2,2,0.25
4.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0,973,0.9375,0.9375,1.0,0,3,1,0.375
4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,974,0.875,0.875,1.0,0,2,2,0.75
4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,975,0.875,0.8125,1.0,0,2,2,0.75
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,5.0,0,976,0.875,0.8125,1.0,0,2,2,0.25
6.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,5.0,0,977,0.625,0.9375,1.0,1,2,3,0.5
7.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,4.0,1,978,0.4375,1.0,1.0,2,3,3,0.125
7.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,4.0,1,979,0.625,1.0,1.0,1,2,3,0.25
7.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,3.0,0,980,0.4375,0.75,1.0,2,3,3,0.125
7.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,981,0.625,0.6875,1.0,1,2,3,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,3.0,0,982,0.8125,0.6875,1.0,0,1,3,0.375
7.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,983,0.8125,0.75,1.0,0,1,3,0.375
4.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,0,984,0.9375,0.875,1.0,0,3,1,0.375
6.0,4.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,9.0,1,985,0.6875,0.9375,1.0,1,3,2,0.125
6.0,3.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,3.0,0,986,0.8125,0.9375,1.0,0,1,3,0.625
6.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,2.0,0,987,0.6875,1.0,1.0,1,3,2,0.125
6.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0,988,0.5,0.75,1.0,2,4,2,0.0
7.0,4.0,1.0,3.0,0.0,1.0,0.0,7.0,0.0,4.0,0,989,0.8125,0.9375,1.0,0,1,3,0.375
3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,990,0.9375,0.875,1.0,0,3,1,0.625
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,991,0.875,0.8125,1.0,0,2,2,0.5
7.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0,992,0.8125,1.0,1.0,0,1,3,0.375
5.0,3.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,1.0,0,993,0.875,0.875,1.0,0,2,2,0.5
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,4.0,1,994,0.625,1.0,1.0,1,2,3,0.25
4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,995,0.9375,0.875,1.0,0,3,1,0.375
5.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,4.0,1,996,0.9375,0.875,1.0,0,3,1,0.125
4.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0,997,0.9375,0.6875,1.0,0,3,1,0.375
7.0,4.0,1.0,2.0,0.0,1.0,2.0,10.0,0.0,1.0,1,998,0.625,1.0,1.0,1,2,3,0.25
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,0,999,0.875,0.75,1.0,0,2,2,0.5
