form_id,construction,has_backchannel,split,n,n_edges,density,max_in_degree,max_out_degree,hub_fanin,hub_fanout,n_reciprocal,n_reciprocal_nonhub,n_nonhub_edges,frac_edges_through_hub,is_strict_star,longest_path,hub_bias,hub_all_required,hub_or_like,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy,phi_max,n_states,structure,triadic
randbc_n5_20,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.25,0,0,0.828905079882631,3.074549625480637,0.04515084951819779,0.2801387106279939,1.8158362419430478,-0.11298357381752361,0.19637807544689417,-0.8112781244591328,0.000000,6,dyadic,0
randbc_n5_21,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.5,0,0,2.0652645154334326e-10,0.0,0.03612067961455823,0.1910787771930917,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_22,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.375,0,0,1.3465934662103933,0.0,0.022575424759098895,0.0,0.44886448872302936,-0.44886448872302936,0.0,-0.44886448872302936,0.000000,6,dyadic,0
randbc_n5_23,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.25,0,0,2.065273014699633e-10,0.0,0.027090509710918677,0.10040080160320639,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_24,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.3125,0,0,0.933617871807376,2.4058555637582835,0.022575424759098895,0.29999999999999993,1.6697367178034823,-0.037579639190207716,0.1632157078613275,-0.8960382325345574,0.000000,8,dyadic,0
randbc_n5_25,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.5625,0,0,2.0652815139658335e-10,0.0,0.013545254855459338,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_26,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.5625,0,0,1.2391732084893192e-10,1.9886994082058869,0.022575424759098895,0.0,1.9886994082884974,0.0,0.09943497041442487,0.0,0.000000,4,dyadic,0
randbc_n5_27,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.4375,0,0,1.000181815155817,3.965734594471246,0.049665934470017575,0.16696399372067822,2.9772170014624826,-0.01148240682601509,0.10058321109702636,-0.9886994082884973,0.000000,8,dyadic,0
randbc_n5_28,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.5,0,0,2.065273014699633e-10,0.0,0.022575424759098895,0.10040080160320639,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_29,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5,0,0,1.0622789014794631,2.4357195446037925,0.027090509710918677,0.2992015936191234,1.7489992230622806,-0.062278901396852326,0.16867203216654283,-1.0,0.000000,8,dyadic,0
randbc_n5_30,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.5,0,1,2.0000000000413056,3.9999999998347784,0.027090509710918677,0.6166909788809722,2.0,0.0,0.3,-1.0,0.000000,6,dyadic,0
randbc_n5_31,random_backchannel,1,train,5,9,0.45,4,4,4,4,4,0,1,0.8888888888888888,0,3,0.625,0,0,1.443839228050095,2.366340644625892,0.018060339807279117,0.0,1.2700599575900715,-0.051414707758497435,0.1827967874747361,-0.6962122601251459,0.000000,6,dyadic,0
randbc_n5_32,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.5625,0,0,2.0652560161672322e-10,0.0,0.027090509710918677,0.09999999999999999,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_33,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.4375,0,0,1.0871288864818034,0.0,0.031605594662738455,0.24204736908066266,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963,0.000000,6,dyadic,0
randbc_n5_34,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.4375,0,0,1.2391687675972207e-10,1.9886994082058866,0.027090509710918677,0.21747151447270233,1.9886994082884972,0.0,0.09943497041442487,-2.220446049250313e-16,0.000000,4,dyadic,0
randbc_n5_35,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.625,0,0,0.8046708535521061,1.8894633345964937,0.03612067961455823,0.1486619678132685,1.7028195311147831,0.0,0.15337108976424937,-0.7169171866886994,0.000000,6,dyadic,0
randbc_n5_36,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.5,0,0,1.0000000000826117,2.999999999876084,0.027090509710918677,0.31342984443107536,2.0,0.0,0.2,-1.0,0.000000,6,dyadic,0
randbc_n5_37,random_backchannel,1,train,5,6,0.3,4,2,4,2,2,0,0,1.0,1,2,0.375,0,0,2.0652560161672322e-10,0.0,0.03612067961455823,0.14216447674731092,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_38,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.4375,0,0,2.0652815139658335e-10,0.0,0.027090509710918677,0.10040080160320639,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_39,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5,0,0,0.9242335437650011,2.1219461481695894,0.04063576456637801,0.214964963899252,1.771782221599798,0.0,0.11334008943737169,-0.670435702882257,0.000000,6,dyadic,0
randbc_n5_40,random_backchannel,1,train,5,6,0.3,4,2,4,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340030075769,2.9544340028010487,0.027090509710918677,0.3126135672610522,1.9544340029249652,0.0,0.19544340029249652,-0.9544340029249649,0.000000,4,dyadic,0
randbc_n5_41,random_backchannel,1,train,5,9,0.45,4,4,4,4,4,0,1,0.8888888888888888,0,3,0.625,0,0,2.3951297057071286,4.373572923225052,0.04515084951819779,0.5126447875362512,2.19616329959714,-0.07920280445026262,0.3225522421060266,-1.2228743299806817,0.135614,6,triadic,1
randbc_n5_42,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.375,0,0,2.0652815139658335e-10,0.0,0.022575424759098895,0.10040080160320639,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_43,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.375,0,0,0.8977289775286695,0.0,0.04063576456637801,0.22689994319992088,0.44886448872302936,-0.44886448872302936,0.0,-0.44886448872302936,0.000000,8,dyadic,0
randbc_n5_44,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.375,0,1,0.7476269679662533,1.7924929471945268,0.027090509710918677,0.31342984443107536,1.2700599575900715,-0.05141470775849752,0.1218645249831574,-0.6962122601251459,0.000000,6,dyadic,0
randbc_n5_45,random_backchannel,1,train,5,7,0.35,4,3,4,3,3,0,0,1.0,1,2,0.375,0,0,1.9088680058912353,3.9544340027597435,0.031605594662738455,0.3,1.9544340029249652,0.0,0.2931651004387448,-0.9544340029249649,0.000000,4,dyadic,0
randbc_n5_46,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.625,0,0,0.6745801333166385,0.0,0.022575424759098895,0.29999999999999993,0.3372900666170139,-0.3372900666170139,0.0,-0.3372900666170139,0.000000,6,dyadic,0
randbc_n5_47,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.4375,0,0,2.065273014699633e-10,0.0,0.022575424759098895,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_48,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.625,0,0,1.948626664703152,2.525317306331177,0.027090509710918677,0.41958379848208427,1.785374329980682,-0.6126059266838695,0.18521803865348285,-1.236514242188894,0.000000,6,dyadic,0
randbc_n5_49,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.3125,0,0,1.2391554449209252e-10,1.8960382324519467,0.027090509710918677,0.0,1.8960382325345575,0.0,0.09480191162672788,0.0,0.000000,6,dyadic,0
randbc_n5_50,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.4375,0,0,2.0652560161672322e-10,0.0,0.03612067961455823,0.22689994319992088,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_51,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.625,0,0,2.0652815139658335e-10,0.0,0.031605594662738455,0.2419640759457077,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_52,random_backchannel,1,train,5,5,0.25,4,2,4,0,0,0,1,0.8,0,2,0.4375,0,0,2.0652560161672322e-10,0.0,0.022575424759098895,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_53,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.4375,0,0,2.0652560161672322e-10,0.0,0.027090509710918677,0.24127958040594316,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_54,random_backchannel,1,train,5,9,0.45,4,4,4,4,4,0,1,0.8888888888888888,0,3,0.5625,0,0,2.065273014699633e-10,0.0,0.031605594662738455,0.583160363216696,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_55,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.4375,0,0,0.7578784626210062,2.7251706497794697,0.022575424759098895,0.3126135672610522,1.9886994082884972,-0.12067719582251835,0.1668320945750102,-0.7578784625383954,0.000000,6,dyadic,0
randbc_n5_56,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.5,0,0,2.065273014699633e-10,0.0,0.027090509710918677,0.3006012024048096,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_57,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.5,0,0,1.0000000000826117,2.9999999998760836,0.04063576456637801,0.22682474729345764,2.0,0.0,0.2,-1.0,0.000000,8,dyadic,0
randbc_n5_58,random_backchannel,1,train,5,9,0.45,4,4,4,4,4,0,1,0.8888888888888888,0,3,0.5625,0,0,2.7352772791153908,4.72517064969686,0.022575424759098895,0.09999999999999999,1.9886994082884972,-0.9318497041442488,0.4268491595644452,-1.4261994082884977,0.000000,6,dyadic,0
randbc_n5_59,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.5,0,0,1.0000000000413056,3.9999999998347784,0.04515084951819779,0.18397159049575323,3.0,0.0,0.1,-1.0,0.000000,8,dyadic,0
randbc_n5_60,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.3125,0,0,2.065273014699633e-10,0.0,0.022575424759098895,0.5119193706089147,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_61,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.3125,0,0,1.7965732909893268,3.311885302231106,0.03612067961455823,0.31707391770794124,1.7028195311147831,-0.004496825878907096,0.25474840578538144,-0.8960382325345575,0.000000,8,dyadic,0
randbc_n5_62,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.4375,0,0,2.0652645154334326e-10,0.0,0.022575424759098895,0.5119193706089147,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_63,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.5,0,1,2.0652645154334326e-10,0.0,0.031605594662738455,0.8238387412178294,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_64,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5625,0,0,2.0652815139658335e-10,0.0,0.031605594662738455,0.3135728604474984,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_65,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5,0,0,1.5952440514063804,2.663966101916293,0.031605594662738455,0.5988023904286852,1.4197367178034825,-1.4197367178034823,0.26639661020453725,-1.4197367178034823,0.000000,8,dyadic,0
randbc_n5_66,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.4375,0,0,0.003797840924050222,1.7923818510647542,0.04515084951819779,0.09262433877080313,1.7961796919474975,0.0,0.08961909255736822,-0.003797840800132679,0.000000,8,dyadic,0
randbc_n5_67,random_backchannel,1,train,5,8,0.4,4,4,4,4,4,0,0,1.0,1,2,0.6875,0,0,2.6881146976036714,4.896038232328031,0.031605594662738455,0.5992031936383236,1.8960382325345575,0.0,0.3792076465069115,-0.8960382325345575,0.000000,4,dyadic,0
randbc_n5_68,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5625,0,1,0.8977289775286704,0.0,0.027090509710918677,0.3006012024048096,0.44886448872302936,-0.44886448872302936,0.0,-0.44886448872302936,0.000000,6,dyadic,0
randbc_n5_69,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.5,0,0,2.0652645154334326e-10,0.0,0.027090509710918677,0.09999999999999999,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_70,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.75,0,0,2.065273014699633e-10,0.0,0.018060339807279117,0.0,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_71,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.625,0,0,0.9711469073293939,2.526851538753863,0.04063576456637801,0.22685982571541569,1.7489992230622806,-0.016712904321817157,0.17322863187404633,-0.9544340029249649,0.000000,8,dyadic,0
randbc_n5_72,random_backchannel,1,train,5,7,0.35,4,3,4,3,3,0,0,1.0,1,2,0.4375,0,0,1.9773988166182999,3.988699408123276,0.027090509710918677,0.5984031872382468,1.9886994082884974,0.0,0.29830491124327463,-0.9886994082884974,0.000000,4,dyadic,0
randbc_n5_73,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.5,0,0,2.0652815139658335e-10,0.0,0.022575424759098895,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_74,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.3125,0,0,1.7920764651104204,3.8960382323693357,0.04515084951819779,0.3174592309761012,1.8960382325345575,0.0,0.28440573488018367,-0.8960382325345575,0.000000,8,dyadic,0
randbc_n5_75,random_backchannel,1,train,5,7,0.35,4,3,4,3,3,0,0,1.0,1,2,0.4375,0,0,1.9773988166182999,3.988699408123276,0.022575424759098895,0.09999999999999999,1.9886994082884974,0.0,0.29830491124327463,-0.9886994082884974,0.000000,4,dyadic,0
randbc_n5_76,random_backchannel,1,train,5,6,0.3,4,2,4,2,2,0,0,1.0,1,2,0.5,0,0,2.0652645154334326e-10,0.0,0.031605594662738455,0.3414771688819272,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_77,random_backchannel,1,train,5,4,0.2,4,1,4,0,0,0,0,1.0,1,1,0.5625,0,0,2.0652645154334326e-10,0.0,0.022575424759098895,0.07063979020297159,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
randbc_n5_78,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.6875,0,1,1.8244003049707296,2.8960382324106417,0.027090509710918677,0.3126135672610522,1.8960382325345575,-0.9283620723948676,0.2807547790668197,-1.5835382325345575,0.000000,6,dyadic,0
randbc_n5_79,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.5,0,0,2.0652815139658335e-10,0.0,0.022575424759098895,0.09999999999999999,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_80,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.4375,0,0,0.9886994083711094,2.9886994081645817,0.03612067961455823,0.22682474729345764,1.9886994082884972,0.0,0.19886994082884976,-0.9886994082884974,0.000000,6,dyadic,0
randbc_n5_81,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.4375,0,0,2.0652815139658335e-10,0.0,0.031605594662738455,0.31320506855348895,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_82,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,2,0.625,0,0,2.065273014699633e-10,0.0,0.027090509710918677,0.30140280561122246,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_83,random_backchannel,1,train,5,9,0.45,4,4,4,4,4,0,1,0.8888888888888888,0,3,0.5625,0,0,2.8345472540053662,4.682750378953714,0.04063576456637801,0.5314045153770042,1.9886994082884972,-1.0568497041442488,0.5214901054152998,-1.5511994082884974,0.000000,6,dyadic,0
randbc_n5_84,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5,0,0,0.015152878253198665,1.7809723681179597,0.03612067961455823,0.008953229620716905,1.7961252463298516,0.0,0.08904861841002851,-0.015152878129281233,0.000000,6,dyadic,0
randbc_n5_85,random_backchannel,1,train,5,9,0.45,4,4,4,4,4,0,1,0.8888888888888888,0,3,0.4375,0,0,2.7352772791153908,4.657020353841109,0.04063576456637801,0.5295569797352531,1.9886994082884972,-0.9318497041442488,0.497594100393295,-1.4261994082884977,0.000000,6,dyadic,0
randbc_n5_86,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.375,0,0,2.065273014699633e-10,0.0,0.027090509710918677,0.5119193706089147,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_87,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5,0,0,2.0652645154334326e-10,0.0,0.022575424759098895,0.3006012024048096,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_88,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.4375,0,0,2.0652560161672322e-10,0.0,0.027090509710918677,0.29999999999999993,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_89,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.375,0,0,2.065290013232034e-10,0.0,0.031605594662738455,0.07180838048089745,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_90,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.6875,0,0,1.7107827547738466,3.796817523653018,0.04063576456637801,0.25565858912601186,2.2006395237393526,-1.1063212310720751,0.35032205070704486,-1.68662761699852,0.000000,8,dyadic,0
randbc_n5_91,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.4375,0,0,0.0038522865416952268,1.7922729598294622,0.03612067961455823,0.008953229620716905,1.7961252463298516,0.0,0.08961364799560365,-0.003852286417778572,0.000000,8,dyadic,0
randbc_n5_92,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5625,0,0,2.0652645154334326e-10,0.0,0.022575424759098895,0.09999999999999999,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_93,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.6875,0,0,0.0514147078824132,1.2186452497631621,0.027090509710918677,0.0,1.2700599575900715,0.0,0.0609322624915787,-0.051414707758497435,0.000000,6,dyadic,0
randbc_n5_94,random_backchannel,1,train,5,8,0.4,4,3,4,3,3,0,1,0.875,0,3,0.375,0,0,2.6659055330182624,4.7861928662978706,0.04063576456637801,0.4654848529355252,2.19616329959714,-1.1022170014624828,0.5128192812189591,-1.653325502193724,0.000000,8,dyadic,0
randbc_n5_95,random_backchannel,1,train,5,6,0.3,4,2,4,1,1,0,1,0.8333333333333334,0,3,0.4375,0,0,2.065273014699633e-10,0.0,0.031605594662738455,0.48795986299183813,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n5_96,random_backchannel,1,train,5,5,0.25,4,1,4,1,1,0,0,1.0,1,2,0.5,0,0,2.0652560161672322e-10,0.0,0.031605594662738455,0.0002004008016032065,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n5_97,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.5,0,0,2.0652645154334326e-10,0.0,0.027090509710918677,0.3006012024048096,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n5_98,random_backchannel,1,train,5,7,0.35,4,2,4,2,2,0,1,0.8571428571428571,0,3,0.375,0,0,1.9544340029662712,3.9088680056847087,0.022575424759098895,0.0,1.9544340029249652,-1.9544340029249652,0.39088680058499303,-1.9544340029249652,0.000000,8,dyadic,0
randbc_n5_99,random_backchannel,1,train,5,6,0.3,4,2,4,2,2,0,0,1.0,1,2,0.5625,0,0,0.9886994083711076,2.9886994081645812,0.03612067961455823,0.11341277365152888,1.9886994082884972,0.0,0.19886994082884976,-0.9886994082884974,0.000000,4,dyadic,0
chain_n5,chain,0,train,5,8,0.4,2,2,2,2,4,2,4,0.5,0,4,0.25,1,0,1.8984070108583257,3.520963259570063,0.022575424759098895,0.0711238849411329,1.3548425676587292,-1.3548425676587292,0.4064527702976187,-1.3548425676587292,2.000000,16,triadic,1
chain_bc_n5,chain,1,train,5,10,0.5,2,2,2,2,5,3,6,0.4,0,4,0.75,0,1,1.8573293524835015,2.1249697584495095,0.027090509710918677,0.2415632743425012,1.0748068828532795,-0.7578784625383954,0.29846351068073157,-1.0748068828532795,0.415037,15,triadic,1
allreq_n5,all_required,0,train,5,8,0.4,4,4,4,4,4,0,0,1.0,1,2,0.0625,1,0,1.0118701998510415,4.337290066410486,0.031605594662738455,0.9976047808573701,1.337290066617014,0.0,0.26745801332340274,-0.337290066617014,4.000000,4,triadic,1
allreq_bc_n5,all_required,1,train,5,10,0.5,4,4,4,4,5,1,2,0.8,0,3,0.0625,1,0,1.5457158068546253,2.7151754950602878,0.018060339807279117,0.10040080160320639,1.134580954883921,-0.8571484374283715,0.2876782770250349,-1.072080954883921,0.415037,6,triadic,1
subst_n5,substitutable,0,train,5,8,0.4,4,4,4,4,4,0,0,1.0,1,2,0.9375,0,1,1.0118701998510415,4.337290066410487,0.009030169903639558,0.0,1.337290066617014,0.0,0.26745801332340274,-0.337290066617014,4.000000,4,triadic,1
rand_n6_0,random_strict,0,test,6,8,0.26666666666666666,5,3,5,3,3,0,0,1.0,1,2,0.4375,0,0,2.478314018813639e-10,0.0,0.03465224035614973,0.32296404077418006,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_1,random_strict,0,test,6,7,0.23333333333333334,5,2,5,2,2,0,0,1.0,1,2,0.53125,0,0,2.47833951661224e-10,0.0,0.030801991427688646,0.3887735754777973,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_2,random_strict,0,test,6,6,0.2,5,1,5,1,1,0,0,1.0,1,2,0.59375,0,0,2.47833951661224e-10,0.0,0.030801991427688646,0.16130938396380515,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_3,random_strict,0,test,6,5,0.16666666666666666,5,1,5,0,0,0,0,1.0,1,1,0.375,0,0,2.4783310173460397e-10,0.0,0.023101493570766487,0.06666666666666667,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n6_4,random_strict,0,test,6,9,0.3,5,4,5,4,4,0,0,1.0,1,2,0.34375,0,0,2.4783310173460397e-10,0.0,0.023101493570766487,0.4835273502882089,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_5,random_strict,0,test,6,8,0.26666666666666666,5,3,5,3,3,0,0,1.0,1,2,0.5,0,0,2.0000000000826104,3.999999999834778,0.026951742499227566,0.39920159361912344,2.0,0.0,0.2,-1.0,0.000000,4,dyadic,0
rand_n6_6,random_strict,0,test,6,7,0.23333333333333334,5,2,5,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000001239173,2.9999999998760845,0.023101493570766487,0.06666666666666667,2.0,0.0,0.13333333333333333,-1.0,0.000000,4,dyadic,0
rand_n6_7,random_strict,0,test,6,7,0.23333333333333334,5,2,5,2,2,0,0,1.0,1,2,0.5625,0,0,0.9886994084124139,2.9886994081645817,0.04235273821307189,0.07560851576768593,1.9886994082884974,0.0,0.1325799605525665,-0.9886994082884974,0.000000,4,dyadic,0
rand_n6_8,random_strict,0,test,6,7,0.23333333333333334,5,2,5,2,2,0,0,1.0,1,2,0.4375,0,0,2.4783310173460397e-10,0.0,0.023101493570766487,0.4899277974994071,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_9,random_strict,0,test,6,6,0.2,5,1,5,1,1,0,0,1.0,1,2,0.3125,0,0,1.6522139212327147e-10,1.8960382324519465,0.03465224035614973,0.07860430616095586,1.8960382325345575,0.0,0.06320127441781859,0.0,0.000000,4,dyadic,0
rand_n6_10,random_strict,0,test,6,8,0.26666666666666666,5,3,5,3,3,0,0,1.0,1,2,0.46875,0,0,1.9943607978711393,3.9971803987290424,0.019251244642305404,0.0,1.997180398894264,-2.220446049250313e-16,0.1997180398894264,-0.9971803988942644,0.000000,4,dyadic,0
rand_n6_11,random_strict,0,test,6,8,0.26666666666666666,5,3,5,3,3,0,0,1.0,1,2,0.53125,0,0,2.478314018813639e-10,0.0,0.023101493570766487,0.2674682698730794,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_12,random_strict,0,test,6,7,0.23333333333333334,5,2,5,2,2,0,0,1.0,1,2,0.4375,0,0,2.478314018813639e-10,0.0,0.030801991427688646,0.20880337903565926,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_13,random_strict,0,test,6,6,0.2,5,1,5,1,1,0,0,1.0,1,2,0.65625,0,0,1.6522117007866655e-10,1.928362072312257,0.015400995713844323,0.0,1.9283620723948673,0.0,0.06427873574649558,-1.1102230246251565e-16,0.000000,4,dyadic,0
rand_n6_14,random_strict,0,test,6,7,0.23333333333333334,5,2,5,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000001239164,2.999999999876084,0.030801991427688646,0.15121649819563843,2.0,0.0,0.13333333333333333,-1.0,0.000000,4,dyadic,0
rand_n6_15,random_strict,0,test,6,6,0.2,5,1,5,1,1,0,0,1.0,1,2,0.53125,0,0,1.6522316848011087e-10,1.9971803988116537,0.023101493570766487,0.07263548641381128,1.9971803988942642,0.0,0.06657267996314215,0.0,0.000000,4,dyadic,0
rand_n6_16,random_strict,0,test,6,8,0.26666666666666666,5,3,5,3,3,0,0,1.0,1,2,0.59375,0,0,2.478322518079839e-10,0.0,0.03465224035614973,0.20880337903565926,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n6_17,random_strict,0,test,6,8,0.26666666666666666,5,3,5,3,3,0,0,1.0,1,2,0.4375,0,0,1.9773988166596055,3.9886994081232756,0.023101493570766487,0.4,1.9886994082884974,0.0,0.19886994082884973,-0.9886994082884974,0.000000,4,dyadic,0
