idx,gates,phi_mean,phi_max,n_states_evaluated,n,density,noise,n_edges,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy
283,copy|parity|majority,0.39696437574232085,1.5878575029692834,8,3,0.8,0.05,6,0.3887897384230188,0.779942056720168,0.33762389713226376,0.284798191550717,1.1915163771507358,0.11514572104195331,0.14001245478981084,-0.3120597537441723
284,parity|and|parity,0.39696437574232085,1.5878575029692834,8,3,0.8,0.05,6,0.05972851057066375,0.6701458204197421,0.46423285855686264,0.08863066702163515,1.0829811593812653,0.33212762083790015,0.07940290735238391,0.038023703977980716
285,parity|or|or,0.0,0.0,8,3,0.8,0.05,7,0.1313003082643287,0.6296730894351966,0.34465772832251923,0.2532271121696687,1.2316095981841126,0.021142018834557463,0.11214530029279939,-0.03518979285203616
286,majority|parity|copy,0.2402734873888094,1.5878575029692834,8,3,0.8,0.05,8,0.43502319990895133,1.0439799383193764,0.4220298714153297,0.297451294108577,1.414928463729721,0.30484920261533777,0.11143247072261503,-0.330435092504497
287,or|majority|copy,0.0,0.0,8,3,0.8,0.05,7,0.08026010479553203,0.3631843352606827,0.4290637026055852,0.20919020183104478,0.9795390371327053,0.04068579295597652,0.06226854645867169,-0.05908255702110171
288,majority|majority|copy,0.04179129951764899,0.3343303961411919,8,3,0.8,0.05,8,0.2348947925299738,0.4829501473333513,0.37982688427379674,0.32720739439712343,0.7287129502040669,0.06084698176025927,0.08282929703258597,-0.19046620471533737
289,parity|majority|or,0.0,0.0,8,3,0.8,0.05,7,0.06109656201443814,1.4804314668275136,0.46423285855686264,0.14687862660290493,1.615389540911871,0.11308569238371566,0.24860583671495298,0.01994422029014442
290,parity|or|or,0.0992410939355802,0.7939287514846416,8,3,0.8,0.05,8,0.015943278155839957,0.48280288925386516,0.35169155951277475,0.058367599707048835,0.850184226732819,0.24514038465370713,0.05910122006869687,0.12391194528052751
291,copy|and|parity,0.0,0.0,8,3,0.8,0.05,8,0.05691814953056218,0.7822124695862739,0.46423285855686264,0.2526572742885857,1.6015196655685697,0.3243359274799986,0.08324879019661223,0.13297436288806308
292,and|copy|parity,0.1984821878711604,0.7939287514846416,8,3,0.8,0.05,6,0.06475838687640056,1.4807863486592132,0.37982688427379674,0.1976872421553277,1.6323862115828267,0.36143484132655734,0.19788555533508653,0.13774022690133003
293,copy|or|or,0.0,0.0,8,3,0.8,0.05,7,0.02747959932292754,0.15849252283920356,0.39389454665430773,0.2935165253227507,0.8807055870711429,0.027880082113812432,0.022372587280897843,-0.01334297150343744
294,parity|copy|and,0.0,0.0,8,3,0.8,0.05,5,0.4276687122651146,0.37574921515413306,0.4079622090348187,0.1323633024866148,1.7131404163870163,-0.051919497110982205,2.1168976455782767e-17,-0.36633280739211993
295,majority|or|or,0.0,0.0,8,3,0.8,0.05,8,0.014938446307212416,0.11537132426523178,0.35169155951277475,0.06486712890391337,0.7088672609215464,0.038869174426612516,0.019136401818257816,-0.004584643155081072
296,parity|and|parity,0.04179129951764899,0.3343303961411919,8,3,0.8,0.05,8,0.0051034756786996205,1.448614851694678,0.37982688427379674,0.023799392912017738,1.4612142352463722,0.3069675690056737,0.17486713120894495,0.16726661963942147
297,copy|and|parity,0.04179129951764899,0.3343303961411919,8,3,0.8,0.05,6,0.04406107764912148,0.5364560698318304,0.36575922189328575,0.14416453956781017,0.5137683928500971,0.25871645775830504,0.07590740712298781,-0.023411700958100638
298,majority|or|copy,0.3833529169523854,1.5334116678095417,8,3,0.8,0.05,7,0.6825530374531268,1.793193033215705,0.4009283778445632,0.5080695281953401,1.4582560911990043,0.18052126274648336,0.3542629478094472,-0.4320032665530864
299,majority|and|parity,0.0,0.0,8,3,0.8,0.05,6,0.0036053721646127634,0.7450453285044786,0.45719902736660717,0.03862379400593279,1.4715661871677268,0.027836913455823176,0.12264311218423239,0.005452280358183348
300,or|parity|copy,0.19848218787116043,1.5878575029692834,8,3,0.8,0.05,8,0.019741843792863145,0.5500815668275761,0.4290637026055852,0.1236400760159438,0.9576146622275995,0.2115106523023127,0.09450221941056663,-0.012819771819304382
301,copy|or|or,0.0,0.0,8,3,0.8,0.05,8,0.13709354372286997,0.15190331877397312,0.3868607154640522,0.27449015897693824,1.1767431440743903,-0.006781165877605855,0.028158965151371534,-0.0956046739639172
302,majority|parity|parity,0.1984821878711604,0.7939287514846416,8,3,0.8,0.05,7,0.17848672435606172,0.8062404678064023,0.43609753379584065,0.22643888099955065,0.7232066199199438,0.22855563612845542,0.11316947442812235,0.0486942339126869
303,and|copy|majority,0.0,0.0,8,3,0.8,0.05,6,0.049534337804275186,1.5087523656682718,0.34465772832251923,0.1562540501075271,1.6406562781156628,0.032011942097321916,0.25886209652669584,-0.03330080868897012
304,and|or|and,0.0,0.0,8,3,0.8,0.05,5,0.06775309437344212,0.3809283827068015,0.4220298714153297,0.40547939325040594,0.9020169939188836,0.07093685082392531,0.06498597801483402,-0.05272993610258103
305,or|copy|or,0.14103239345322918,0.7939287514846416,8,3,0.8,0.05,7,0.009112784743258384,0.2749426199243955,0.2743194164199643,0.017584195065693867,0.2686880253351473,0.055829915044870226,0.04123367459899078,0.002479711697154552
306,copy|majority|majority,0.0,0.0,8,3,0.8,0.05,8,0.24455047545923847,0.23802388108919037,0.4009283778445632,0.4018836762768812,1.4469917137680846,-0.03304718752787372,0.030488480784425277,-0.16274063276608186
307,or|or|and,0.0,0.0,8,3,0.8,0.05,9,0.016415239288617656,0.13996685030968747,0.33762389713226376,0.046719980315521936,0.6226537365748561,0.08148275784826486,0.022258849314398133,0.02447023246063429
308,majority|copy|parity,0.0,0.0,8,3,0.8,0.05,5,0.4072080072913815,1.9554438798399651,0.37982688427379674,0.391845062006525,1.5821492996553657,0.12102978678049592,0.3914803908878439,-0.29945270013415937
309,and|majority|and,0.0,0.0,8,3,0.8,0.05,4,0.059728510573475724,0.30196694808370617,0.36575922189328575,0.26974042976342777,1.0829811593818233,-3.3306690738754696e-16,0.05032782467945759,-0.04627188894978418
310,majority|copy|or,0.0,0.0,8,3,0.8,0.05,8,0.14039545784437113,0.4290356197739511,0.33059006594200824,0.297840638616275,0.5641778841817102,0.046199195129015685,0.07446332712841729,-0.10654236200892553
311,or|and|and,0.0,0.0,8,3,0.8,0.05,5,0.053897878031253565,0.1518036284909674,0.36575922189328575,0.13331297784688942,1.7840076072101094,0.0,0.02530060474849462,0.0
312,parity|copy|and,0.0,0.0,8,3,0.8,0.05,7,0.38533407767982375,0.7091596621520362,0.45719902736660717,0.3036413682622055,1.0725094684604044,0.03940182225800781,0.12876702289679676,-0.3280221566701451
313,or|parity|parity,0.19848218787116043,1.5878575029692834,8,3,0.8,0.05,7,0.05833301088704079,1.4963483206883612,0.3868607154640522,0.11688305556349377,1.6067457510290541,0.32969253140045085,0.20594769088615097,0.13306713030460993
314,parity|or|majority,0.0,0.0,8,3,0.8,0.05,5,0.09298742784914316,0.8003387735167103,0.39389454665430773,0.17645190725884075,1.779974774662683,-0.006251697214811891,0.14573541191899234,-0.07192806667628204
315,copy|and|majority,0.0,0.0,8,3,0.8,0.05,8,0.24455047545923847,0.23802388108919037,0.4290637026055852,0.31965683897336283,1.4469917137680846,-0.03304718752787372,0.030488480784425277,-0.16274063276608186
316,copy|or|and,0.0,0.0,8,3,0.8,0.05,6,0.6520472016595535,0.3726700612515943,0.37982688427379674,0.4504982098195751,1.2209150008525802,-0.2731254431911742,0.0691594888101448,-0.5048641207142042
317,parity|majority|copy,0.3653148406187268,1.5878575029692834,8,3,0.8,0.05,7,0.30915269168465365,1.3260308924857238,0.4290637026055852,0.31186395085706914,1.264964728277246,0.5394785224582077,0.1790494444012937,-0.04110645827291526
318,majority|parity|copy,0.2402734873888094,1.5878575029692834,8,3,0.8,0.05,7,0.40093636063479376,1.3001561618422306,0.47126668974711816,0.38121875962490454,1.654102706009636,0.2348724463961458,0.25331094457553766,-0.3447049600028289
319,and|copy|majority,0.0992410939355802,0.7939287514846416,8,3,0.8,0.05,7,0.008060962793419613,0.2103887229014404,0.2954209099907308,0.5053745935413384,0.20536044570659617,0.024450777266201647,0.03356841964564473,-0.004035108912222708
320,parity|parity|parity,0.0,0.0,8,3,0.8,0.2,5,0.0,0.8342157153379124,0.8721950675916813,0.07629027027702436,0.8342157153379126,0.27807190511263835,0.13903595255631893,0.1824533628371321
321,majority|parity|and,0.08679320385441766,0.6943456308353413,8,3,0.8,0.2,8,0.007438151200679144,0.37336159071957775,0.8792288987819369,0.05494550093688797,0.4544247362294396,0.23125459137978455,0.03234994899016565,0.1928879414762909
322,parity|or|and,0.0,0.0,8,3,0.8,0.2,7,0.011318925531019097,0.41194456402790625,0.8932965611624478,0.0760734306862163,0.49695063254621585,0.27134461819463773,0.0375517864716395,0.08104920529246834
323,majority|or|and,0.0,0.0,8,3,0.8,0.2,8,0.02319067019659693,0.31206188698717874,0.9143980547332143,0.14564662175554635,0.5562848270362846,0.15931028957235224,0.04402499973518618,0.08331849986645007
324,parity|parity|and,0.17358640770883532,0.6943456308353413,8,3,0.8,0.2,8,0.09604263464027252,0.6199739784140177,0.9003303923527033,0.15790001764049091,0.5889127998910373,0.41949846603055924,0.03787801400237447,0.34180586852828965
325,parity|majority|parity,0.15638311872848226,0.5390882226982463,8,3,0.8,0.2,8,0.042728071587509575,0.7609825506086452,0.8862627299721924,0.08878256869651764,0.7699193087914772,0.5779900662021095,0.029480561840113162,0.18747402843018834
326,parity|parity|parity,0.1251825055592562,0.5007300222370248,8,3,0.8,0.2,9,0.24037246365864373,0.7324500081235885,0.8792288987819369,0.3516691920240447,0.5938432516792695,0.4842282648613598,0.016438856972991526,0.4362770316725545
327,majority|or|parity,0.019171858038970143,0.15337486431176114,8,3,0.8,0.2,9,0.026466285564455738,0.4950101176109003,0.9143980547332143,0.07854765248417046,0.5373237066408185,0.3215416418457756,0.04203455953010476,0.21401207857359955
328,copy|and|parity,0.0,0.0,8,3,0.8,0.2,7,0.003677796208672479,0.3258956833270781,0.8651612364014258,0.05227242664731776,0.6140616509993244,0.04414598200577058,0.05169726244894846,0.025200152916712404
329,and|and|parity,0.03834371607794024,0.3067497286235219,8,3,0.8,0.2,8,0.001286330247571854,0.282295249319529,0.8299920804501484,0.019076243497541088,0.2846101094966351,0.2181523456974311,0.02154790845040441,0.01868142844212097
330,or|copy|majority,0.01917185803897013,0.15337486431176103,8,3,0.8,0.2,8,0.0536103300828934,0.5696838702824416,0.8932965611624478,0.16784987291539086,0.6276359534618583,0.19696134567244866,0.08140783815136891,0.009207277365143762
331,parity|majority|majority,0.0,0.0,8,3,0.8,0.2,7,0.05695650386689577,0.6217829262085917,0.8932965611624478,0.10678804486400943,0.6871540670275434,0.2570364443339108,0.08403292651619386,0.017296332906740264
332,parity|and|parity,0.08679320385441766,0.6943456308353413,8,3,0.8,0.2,9,0.10020999700564293,0.5996986295852516,0.9354995483039809,0.20228533320185005,0.5385384661621833,0.41958613175454784,0.03771141989243241,0.3257983351724649
333,copy|majority|and,0.0,0.0,8,3,0.8,0.2,7,0.07659175328209589,0.24657008810439773,0.8510935740209149,0.22864040883453576,0.5562071643383237,0.10234745270680884,0.035834430243135096,-0.02838618681089078
334,parity|copy|parity,0.2552741289835813,0.5105482579671626,8,3,0.8,0.2,8,0.09561854227550626,0.8342157153379128,0.8229582492598929,0.1983510798637449,0.738597173062407,0.42660336554499473,0.06330626872116021,0.2528463668914152
335,or|or|parity,0.043396601927208824,0.3471728154176706,8,3,0.8,0.2,7,0.014185523990601467,0.3741317896361056,0.8721950675916813,0.10214789843930712,0.45100674099872096,0.1478907446582748,0.05416067187712448,0.011905647719269496
336,majority|copy|or,0.0,0.0,8,3,0.8,0.2,5,0.057333936039040356,0.31601958413189424,0.8862627299721924,0.0935686531450844,0.6719878871908898,0.12316346752680213,0.04371428933922108,0.010502795908599483
337,and|and|parity,0.043396601927208824,0.3471728154176706,8,3,0.8,0.2,9,0.0065263793668131065,0.31711275137146355,0.8370259116404039,0.027962488173035534,0.3591817525416162,0.24571453095813686,0.025347687299526484,0.2067598444713215
338,copy|copy|and,0.0,0.0,8,3,0.8,0.2,9,0.1042483283860105,0.31616329911900376,0.8792288987819369,0.264099755627587,0.5659756488010169,0.06338351030063119,0.053300255117540295,-0.042035682829961535
339,and|and|parity,0.043396601927208824,0.3471728154176706,8,3,0.8,0.2,7,0.005080442920998074,0.2436276280918137,0.7877890933086155,0.09571464908625316,0.24572693651801028,0.04097648898290315,0.03792000407831186,0.014146312383363384
340,and|copy|parity,0.0,0.0,8,3,0.8,0.2,5,0.021776904899310168,0.4347461968898392,0.8932965611624478,0.14671840522974852,0.6931217338780342,0.08586021162782026,0.06435904625998357,-0.011648601455059748
341,parity|copy|copy,0.0,0.0,8,3,0.8,0.2,7,0.0,0.5561438102252745,0.9143980547332143,0.0213513863943943,0.8342157153379128,0.2780719051126381,0.04634531751877299,3.3306690738754696e-16
342,majority|parity|and,0.0,0.0,8,3,0.8,0.2,5,0.003914345221597948,0.35831233091453685,0.9073642235429589,0.060565953281191694,0.6973620898406983,0.07632608058028167,0.06009447669624629,0.044022811982380894
343,copy|and|copy,0.0,0.0,8,3,0.8,0.2,8,0.1634609790526791,0.47873517518104025,0.8440597428306594,0.3006210343155798,0.6439971437201472,0.16674273569600417,0.0805527516011507,-0.06422637260855307
344,or|parity|and,0.0,0.0,8,3,0.8,0.2,8,0.009777749798749014,0.3588984237106807,0.8510935740209149,0.09417579501643576,0.479339271975695,0.0923379309204248,0.05553560617482089,0.0644035301474162
345,or|and|and,0.0,0.0,8,3,0.8,0.2,9,0.007708374319001621,0.17584993936202853,0.8721950675916813,0.047836910864475966,0.29036967408937836,0.10980036591054618,0.024741410809343164,0.06735264010159686
346,copy|majority|or,0.0,0.0,8,3,0.8,0.2,8,0.06569396465385458,0.32293950165775165,0.8581274052111704,0.17049570250517423,0.5949049791814618,0.16478240173065178,0.04723805377968935,-0.007411335914213502
347,and|and|majority,0.0,0.0,8,3,0.8,0.2,8,0.026159313762346592,0.24009470608094574,0.8018567556891264,0.10025564370761254,0.32711039302421807,0.10000630092608415,0.03403085716503983,0.049723273458500666
348,or|copy|majority,0.07632928498831337,0.610634279906507,8,3,0.8,0.2,7,0.06637710984952117,0.4552592109401803,0.8721950675916813,0.18916466163898082,0.40684531116711226,0.1664993774074849,0.07596004048449151,0.0061951277027985086
349,or|parity|parity,0.17358640770883532,0.6943456308353413,8,3,0.8,0.2,7,0.010659931933886924,0.6341002633962196,0.9143980547332143,0.04807163342646572,0.6938421135531434,0.4572363882809785,0.029528891981948146,0.17281809645784718
350,or|majority|or,0.0,0.0,8,3,0.8,0.2,8,0.026159313762347036,0.24009470608094485,0.8018567556891264,0.11676323278030283,0.3271103930242182,0.10000630092608385,0.03403085716503984,0.049723273458500666
351,or|and|parity,0.0,0.0,8,3,0.8,0.2,8,0.011385533646596446,0.4289282871197466,0.8932965611624478,0.0712138346509996,0.5480078981128194,0.2884058643654953,0.03914949503630533,0.21396024853602186
352,copy|parity|and,0.0,0.0,8,3,0.8,0.2,8,0.007813649111541032,0.339467418956398,0.8792288987819369,0.09990308877077558,0.6380488348927492,0.26495708198352924,0.019442948018835924,0.19048089690008557
353,and|parity|or,0.0,0.0,8,3,0.8,0.2,9,0.01494771223558855,0.42140024936585174,0.8862627299721924,0.04490165370691731,0.5163643596915564,0.3131491768152994,0.03780084725757866,0.23887630035767654
354,copy|or|copy,0.0,0.0,8,3,0.8,0.2,7,0.11354546070873672,0.5178557889403135,0.9143980547332143,0.1426758121567444,0.7206702546291763,0.1408512698413235,0.0918696911255048,-0.06931883194315791
355,parity|copy|copy,0.12763706449179063,0.25527412898358126,8,3,0.8,0.2,8,0.08924543073621471,0.775993782960616,0.9073642235429589,0.14868324333255836,0.686748352224402,0.41892317495396125,0.08927505909014695,3.3306690738754696e-16
356,parity|or|copy,0.08679320385441766,0.6943456308353413,8,3,0.8,0.2,8,0.006985011877621794,0.5143556346188447,0.8792288987819369,0.07129294256161837,0.5368769309803936,0.28678183604609775,0.05267525853127721,0.14997772520682373
357,and|and|copy,0.043396601927208824,0.3471728154176706,8,3,0.8,0.2,9,0.005080442920998074,0.2436276280918137,0.7877890933086155,0.09192033802424208,0.24572693651801028,0.04097648898290315,0.03792000407831186,0.014146312383363384
358,copy|parity|and,0.08679320385441765,0.3471728154176706,8,3,0.8,0.2,7,0.012080672219643152,0.6332136552084422,0.8792288987819369,0.0838559394232135,0.6915848786083983,0.298319797529761,0.06764934975030225,0.1994779524781905
359,parity|parity|parity,0.0,0.0,8,3,0.8,0.2,7,0.07813549684372356,0.7215723141659973,0.9073642235429589,0.12125434979980321,0.6882364136846406,0.2441500027078634,0.08138333423595441,0.12075376343205002
360,majority|copy|parity|and,0.0,0.0,8,4,0.3,0.0,5,1.6225562489182659,0.0,0.027414460711655216,0.11773298367161933,2.0,-0.8112781244591329,0.0,-1.0
361,parity|majority|copy|majority,0.0,0.0,8,4,0.3,0.0,6,2.0,2.9999999998760836,0.027414460711655216,0.11773298367161932,2.0,-2.0,0.5833333333333334,-2.0
362,and|and|majority|parity,0.0,0.0,8,4,0.3,0.0,4,1.0,2.9999999998760836,0.03289735285398626,0.49866932269853903,3.0,0.0,0.3333333333333333,-1.0
363,or|majority|copy|and,0.0,0.0,8,4,0.3,0.0,7,1.188721875540867,2.9999999998760836,0.027414460711655216,0.5,2.811278124459133,-0.18872187554086706,0.3490601562950723,-1.0
364,majority|parity|or|parity,0.0,0.0,8,4,0.3,0.0,6,0.8112781245004386,0.0,0.021931568569324173,0.0,1.8112781244591325,-0.8112781244591328,0.0,-0.8112781244591329
365,majority|or|copy|parity,0.0,0.0,10,4,0.3,0.0,6,1.087128886399193,0.0,0.010965784284662087,0.0,1.543564443199596,-0.5435644431995963,0.0,-0.5435644431995963
366,and|or|or|copy,0.0,0.0,6,4,0.3,0.0,7,1.811278124459133,2.999999999876084,0.03289735285398626,0.49866932269853903,2.0,-0.8112781244591329,0.4583333333333333,-1.5
367,majority|majority|majority|copy,0.0,0.0,6,4,0.3,0.0,5,2.13792538097003,0.0,0.021931568569324173,0.0,1.4056390622295662,-1.0,0.0,-1.0
368,and|parity|copy|copy,0.0,0.0,8,4,0.3,0.0,5,1.0,3.9999999998347784,0.05482892142331043,0.16719939051566723,3.0,0.0,0.3333333333333333,-1.0
369,and|or|copy|copy,0.0,0.0,4,4,0.3,0.0,5,2.0,3.9999999998347784,0.027414460711655216,0.16666666666666666,2.0,-2.0,0.6666666666666666,-2.0
370,parity|parity|or|copy,0.0,0.0,16,4,0.3,0.0,5,0.0,2.9999999998760836,0.05482892142331043,0.08343533251733985,4.0,0.0,0.16666666666666666,0.0
371,parity|majority|copy|parity,0.0,0.0,8,4,0.3,0.0,5,1.0,2.9999999998760836,0.03289735285398626,0.24999981184181075,3.0,0.0,0.5,-1.0
372,majority|majority|and|majority,0.0,0.0,12,4,0.3,0.0,5,0.31127812445913294,0.0,0.01644867642699313,0.0,3.5,-0.31127812445913294,0.0,-0.31127812445913294
373,majority|and|and|parity,0.0,0.0,6,4,0.3,0.0,5,1.2935644431995965,2.999999999876084,0.03289735285398626,0.5210226121017537,2.25,-0.2935644431995963,0.3722430988907249,-1.1556390622295665
374,parity|copy|majority|majority,0.0,0.0,8,4,0.3,0.0,9,1.1225562489182659,0.8112781244178273,0.03289735285398626,0.007461024683930753,2.5,-0.8112781244591329,0.04636588519130535,-0.8112781244591329
375,or|majority|parity|and,0.0,0.0,8,4,0.3,0.0,7,0.153637508395434,1.734287872533291,0.043863137138648346,0.5691286148032121,2.1556390622295662,-0.13792538097003004,0.15514430197480303,-0.13792538097003004
376,copy|copy|copy|and,0.0,0.0,4,4,0.3,0.0,5,2.0,0.0,0.027414460711655216,0.0,2.0,-1.0,0.0,-1.0
377,majority|or|or|and,0.0,0.0,10,4,0.3,0.0,7,1.4781001150571238,0.9801317285853626,0.043863137138648346,0.19001033030016048,1.6216407621868583,-0.8960382325345575,0.15383618735279067,-0.9494602933016414
378,and|majority|and|copy,0.0,0.0,5,4,0.3,0.0,8,1.630693329598789,2.5849394142282115e-26,0.03289735285398626,0.0010020040080160311,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
379,or|copy|copy|and,0.0,0.0,8,4,0.3,0.0,6,1.0,1.9999999999173894,0.021931568569324173,0.0,3.0,-1.0,0.16666666666666666,-1.0
380,parity|majority|parity|and,0.31917291654647395,0.5,6,4,0.3,0.0,7,1.630693329598789,2.5849394142282115e-26,0.03289735285398626,0.40341228180110433,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
381,parity|or|and|parity,0.0,0.0,4,4,0.3,0.0,4,3.0,0.0,0.027414460711655216,0.16733466933867733,1.0,-1.0,0.0,-1.0
382,and|or|copy|and,0.0,0.0,4,4,0.3,0.0,5,2.0,3.9999999998347784,0.01644867642699313,0.0,2.0,0.0,0.5,-1.0
383,parity|or|majority|majority,0.0,0.0,6,4,0.3,0.0,5,1.811278124459133,0.0,0.027414460711655216,0.0,2.0,-1.0,0.0,-1.5
384,parity|copy|majority|majority,0.0,0.0,6,4,0.3,0.0,5,1.630693329598789,2.5849394142282115e-26,0.027414460711655216,0.4513426194173082,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
385,copy|or|copy|parity,0.0,0.0,8,4,0.3,0.0,6,2.0000000000413056,0.0,0.03289735285398626,0.0003340013360053436,1.0,-1.0,0.0,-1.0
386,and|and|and|copy,0.0,0.0,8,4,0.3,0.0,4,2.0,3.9999999998347784,0.021931568569324173,0.0,2.0,-2.0,0.6666666666666666,-2.0
387,majority|majority|or|or,0.0,0.0,6,4,0.3,0.0,6,1.630693329598789,0.0,0.0383802449963173,0.39418847267046564,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
388,copy|and|majority|and,0.0,0.0,4,4,0.3,0.0,4,3.0,0.0,0.010965784284662087,0.0,1.0,-1.0,0.0,-1.0
389,or|parity|or|copy,0.0,0.0,8,4,0.3,0.0,4,1.0,3.9999999998347784,0.03289735285398626,0.5834581762211746,3.0,0.0,0.4166666666666667,-1.0
390,parity|parity|or|or,0.0,0.0,8,4,0.3,0.0,6,1.0,1.999999999917389,0.021931568569324173,0.16666666666666666,3.0,-1.0,0.08333333333333333,-1.0
391,majority|or|or|parity,0.0,0.0,5,4,0.3,0.0,6,1.811278124459133,2.999999999876084,0.021931568569324173,0.0,2.0,-0.8112781244591329,0.4583333333333333,-1.5
392,copy|or|majority|and,0.0,0.0,6,4,0.3,0.0,5,3.0,0.0,0.021931568569324173,0.0,1.0,-1.0,0.0,-1.0
393,or|or|or|parity,0.0,0.0,8,4,0.3,0.0,4,2.0,0.0,0.010965784284662087,0.0,2.0,-1.0,0.0,-1.0
394,and|or|or|majority,0.0,0.0,8,4,0.3,0.0,4,2.0,3.9999999998347784,0.03289735285398626,0.0003340013360053436,2.0,-2.0,0.6666666666666666,-2.0
395,copy|majority|majority|parity,0.2704260414863776,2.0,12,4,0.3,0.0,7,1.0118701998510415,0.0,0.010965784284662087,0.0,0.3372900666170139,-0.3372900666170139,0.0,-0.3372900666170139
396,parity|majority|copy|parity,0.0,0.0,8,4,0.3,0.0,4,2.0,3.9999999998347784,0.01644867642699313,0.0,2.0,-2.0,0.6666666666666666,-2.0
397,copy|or|or|and,0.0,0.0,7,4,0.3,0.0,9,1.40279791163423,0.0,0.027414460711655216,0.11773298367161933,1.271782221599798,-1.0,0.0,-1.271782221599798
398,copy|copy|copy|or,0.0,0.0,8,4,0.3,0.0,4,1.0,2.9999999998760836,0.027414460711655216,0.49866932269853903,3.0,0.0,0.3333333333333333,-1.0
399,majority|majority|copy|and,0.0,0.0,6,4,0.3,0.0,6,1.0235681910761465,2.8112781243352165,0.021931568569324173,0.0,1.9362781244591327,-0.21229006661701377,0.3270814610623025,-0.8890976555739161
400,majority|parity|parity|majority,0.0,0.0,16,4,0.3,0.05,4,1.0941149036254334,0.5718686612378565,0.42218269495949035,0.32850203727695104,1.7602972679107416,-0.5222462423875764,0.047655721769821476,-0.977079223663484
401,and|copy|or|parity,0.27262092661987253,1.5084646278208191,16,4,0.3,0.05,8,0.21350999856406405,2.566211280114583,0.4715287242404697,0.13665582396415302,2.3570183698767733,0.6009064136188389,0.166468506539898,0.019271504593603606
402,or|copy|parity|or,0.0,0.0,16,4,0.3,0.05,5,0.6067859623861933,0.5879012787026359,0.378319557820842,0.29869332674330545,1.2495267504531502,-0.261123121193788,0.04899177322463951,-0.5348115007815261
403,or|or|majority|parity,0.0,0.0,16,4,0.3,0.05,5,0.019526247272690256,0.5411361935649759,0.4879774006674628,0.02958759045473899,1.2635103639226835,-1.1102230246251565e-16,0.04639423636314813,-0.015530361419058392
404,copy|and|majority|copy,0.0,0.0,16,4,0.3,0.05,8,0.2348947925299738,0.48295014733335173,0.4441142635288145,0.2631660275930581,1.4423159930881106,0.0,0.04141464851629304,-0.19046620471533748
405,parity|parity|or|parity,0.0,0.0,16,4,0.3,0.05,7,0.8811975529139082,2.4723794156019503,0.509908969236787,0.31720929154007216,1.8217627969168824,-0.0025698141513719186,0.24869709899231704,-0.6225958479110422
406,copy|parity|majority|or,0.0,0.0,16,4,0.3,0.05,5,0.5470574518127167,1.713140416387016,0.42766558710182134,0.22448963223089693,2.3073547197234583,-0.26112312119378833,0.1427617013655847,-0.48853961183174244
407,majority|parity|copy|majority,0.0,0.0,16,4,0.3,0.05,7,0.5468263247956582,0.4190649632421546,0.49346029280979387,0.29178380916442503,1.9883369400132958,-0.1215096643358286,0.028180187832857365,-0.40401186670065425
408,copy|majority|or|majority,0.0,0.0,16,4,0.3,0.05,5,0.5963057132793805,0.8107061954999146,0.41121691067482824,0.37573974918755354,1.6048342701973615,-0.062239250513482225,0.09087083537302824,-0.36287016712545417
409,parity|and|majority|majority,0.07940346908353307,0.3176138763341324,16,4,0.3,0.05,6,0.8917442632782699,2.1151269135647506,0.43863137138648345,0.423438814747709,1.9626679082525031,0.1448097342627802,0.22803775923795364,-0.4966540180065986
410,parity|and|parity|copy,0.0,0.0,16,4,0.3,0.05,8,0.044401151346171286,1.4899263099340259,0.3728366656785109,0.061971466549847164,2.3722140900571302,0.0,0.09964428522629293,0.0
411,majority|and|majority|majority,0.0,0.0,16,4,0.3,0.05,5,0.09298742784914227,1.5139418164007534,0.4057340185324972,0.13454463886343637,2.4935778175467265,-0.006251697214812335,0.12616181803335105,-0.07192806667628293
412,parity|parity|parity|majority,0.12338668466977593,1.5084646278208191,16,4,0.3,0.05,8,0.08312225952635499,1.0871462629912108,0.4715287242404697,0.08004531785950471,1.3734017262032858,0.3408886130517397,0.09673562382139574,-0.05719488583125765
413,or|and|and|and,0.0,0.0,16,4,0.3,0.05,5,0.8206622369685177,0.6605958780359524,0.4331484792441524,0.28029543805079027,1.4013786157736308,-0.27610197306220163,0.0651960896975155,-0.6709244289561367
414,copy|parity|and|majority,0.0,0.0,16,4,0.3,0.05,5,1.0941149036254334,0.5718686612378567,0.42218269495949035,0.2897204995246296,1.7602972679107416,-0.5222462423875763,0.04765572176982147,-0.9770792236634838
415,copy|majority|majority|majority,0.0,0.0,16,4,0.3,0.05,4,0.5470574518127167,2.140809128652131,0.4605629399558076,0.16334967128800643,2.307354719723458,-2.220446049250313e-16,0.21403982007643715,-0.4276687122651164
416,majority|and|copy|and,0.0,0.0,16,4,0.3,0.05,7,0.1115935190595525,0.3918621662324595,0.3454222049668557,0.06136306765275809,0.4425068222568037,0.009067668350948521,0.03681224090035506,-0.07741076072414577
417,and|and|majority|parity,0.0,0.0,16,4,0.3,0.05,6,0.3295229118517735,2.6680972958755214,0.504426077094456,0.22295771135018383,2.3453205848134777,0.47341578548792307,0.1919362976779281,-0.24494804809228055
