idx,n_edges,n_bidir,strongly_connected,syn_sum,syn_min,syn_max,n_fixed,n_reachable,invertible,max_period,triadic,max_phi
1540,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1541,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1542,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1543,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1544,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1545,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1546,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1547,6,4,1,0.5,0.0,0.5,1,4,0,1,1,0.471679
1548,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1549,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1550,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1551,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1552,2,1,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1553,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1554,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1555,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1556,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1557,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1558,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1559,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1560,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1561,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1562,6,4,1,1.0,0.0,1.0,0,4,0,4,0,0.000000
1563,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1564,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1565,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1566,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1567,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1568,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1569,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1570,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1571,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1572,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1573,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1574,4,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1575,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1576,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1577,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1578,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1579,4,2,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1580,5,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1581,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1582,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1583,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1584,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1585,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1586,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1587,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1588,6,4,1,1.0,0.0,1.0,0,4,0,4,0,0.000000
1589,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1590,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1591,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1592,5,3,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1593,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1594,6,4,1,1.0,0.0,1.0,0,4,0,4,1,0.500000
1595,4,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
1596,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1597,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1598,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1599,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1600,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1601,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1602,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1603,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1604,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1605,3,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1606,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1607,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1608,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1609,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1610,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1611,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1612,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1613,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1614,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1615,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1616,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1617,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1618,4,2,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1619,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1620,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1621,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1622,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1623,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1624,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1625,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1626,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1627,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1628,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1629,4,2,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1630,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0.000000
1631,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1632,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1633,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1634,5,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1635,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1636,4,2,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1637,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1638,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1639,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1640,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1641,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1642,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1643,2,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
1644,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1645,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1646,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1647,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1648,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1649,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1650,5,3,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1651,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1652,4,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1653,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1654,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1655,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1656,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1657,5,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1658,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1659,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1660,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1661,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1662,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1663,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1664,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1665,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1666,3,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1667,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1668,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1669,5,3,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
1670,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1671,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1672,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1673,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1674,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1675,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1676,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1677,5,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1678,4,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1679,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1680,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1681,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1682,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1683,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1684,3,2,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1685,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1686,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1687,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1688,4,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
1689,6,4,1,0.5,0.0,0.5,2,4,0,2,0,0.000000
1690,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1691,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1692,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1693,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1694,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1695,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1696,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1697,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1698,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1699,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1700,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1701,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1702,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1703,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1704,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1705,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1706,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1707,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1708,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1709,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1710,6,4,1,0.5,0.0,0.5,0,4,0,4,1,0.471679
1711,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1712,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1713,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1714,6,4,1,0.5,0.0,0.5,2,4,0,2,0,0.000000
1715,3,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
1716,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1717,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1718,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1719,6,4,1,0.5,0.0,0.5,2,4,0,2,0,0.000000
1720,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1721,3,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1722,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1723,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1724,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1725,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1726,3,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1727,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1728,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1729,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1730,4,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1731,4,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
1732,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1733,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1734,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1735,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1736,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1737,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1738,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1739,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1740,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1741,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1742,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1743,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1744,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1745,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1746,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1747,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1748,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1749,6,4,1,0.5,0.0,0.5,0,4,0,4,1,0.471679
1750,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1751,6,4,1,0.5,0.0,0.5,2,4,0,2,0,0.000000
1752,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1753,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1754,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1755,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1756,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1757,6,4,1,0.0,0.0,0.0,1,4,0,1,0,0.000000
1758,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1759,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1760,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1761,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1762,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1763,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1764,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1765,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1766,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1767,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1768,3,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
1769,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1770,2,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
1771,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1772,5,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1773,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1774,5,3,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1775,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1776,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1777,4,2,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1778,6,4,1,0.5,0.0,0.5,2,4,0,2,0,0.000000
1779,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1780,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1781,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1782,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1783,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1784,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1785,4,2,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1786,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1787,5,3,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1788,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1789,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1790,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1791,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1792,6,4,1,0.5,0.0,0.5,2,4,0,2,1,0.471679
1793,4,2,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
1794,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1795,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1796,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1797,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1798,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1799,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1800,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1801,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1802,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1803,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1804,6,4,1,1.0,0.0,1.0,2,4,0,2,1,0.500000
1805,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1806,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1807,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1808,6,4,1,1.0,0.0,1.0,0,4,0,4,0,0.000000
1809,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1810,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1811,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1812,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1813,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1814,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1815,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1816,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1817,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1818,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1819,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1820,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1821,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1822,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1823,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1824,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1825,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1826,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1827,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1828,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1829,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1830,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1831,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1832,6,4,1,1.0,0.0,1.0,2,4,0,2,0,0.000000
1833,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1834,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1835,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1836,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1837,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1838,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1839,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1840,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1841,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1842,6,4,1,0.5,0.0,0.5,2,4,0,2,1,3.000000
1843,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1844,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1845,6,4,1,1.0,0.0,1.0,0,4,0,4,0,0.000000
1846,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1847,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1848,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1849,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1850,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1851,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1852,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1853,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1854,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1855,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1856,6,4,1,0.5,0.0,0.5,1,4,0,1,0,0.000000
1857,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1858,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1859,6,4,1,1.0,0.0,1.0,2,4,0,2,0,0.000000
1860,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1861,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1862,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1863,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1864,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1865,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1866,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1867,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1868,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1869,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1870,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1871,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1872,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1873,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1874,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1875,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1876,6,4,1,1.0,0.0,1.0,1,4,0,1,0,0.000000
1877,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1878,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1879,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1880,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1881,4,2,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1882,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1883,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1884,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1885,5,3,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1886,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1887,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1888,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1889,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1890,6,4,1,0.5,0.0,0.5,0,4,0,4,0,0.000000
1891,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1892,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1893,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1894,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1895,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1896,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1897,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1898,5,3,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1899,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1900,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1901,4,2,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
1902,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1903,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1904,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1905,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1906,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1907,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
1908,3,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
1909,5,3,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
1910,4,2,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1911,6,4,1,0.5,0.0,0.5,2,4,0,2,1,0.471679
1912,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1913,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1914,3,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
1915,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1916,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1917,5,3,0,0.5,0.0,0.5,2,4,0,2,0,0.000000
1918,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1919,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1920,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1921,5,3,0,0.5,0.0,0.5,0,4,0,4,0,0.000000
1922,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
1923,3,0,0,0.5,0.0,0.5,1,2,0,1,0,0.000000
1924,3,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
1925,4,2,0,0.5,0.0,0.5,1,4,0,1,0,0.000000
1926,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
